date,home_team,away_team,odds_h,odds_d,odds_a
2013-08-17,Swansea,Man United,4.2,3.5,2.0
2013-08-17,Norwich,Everton,3.2,3.4,2.4
2013-08-17,Cercle Brugge,Oostende,1.95,3.5,3.8
2013-08-17,Charleroi,Kortrijk,2.5,3.3,2.75
2013-08-17,Gent,Lierse,1.4,4.5,7.5
2013-08-17,Lokeren,Genk,2.6,3.4,2.6
2013-08-17,Mechelen,Club Brugge,2.9,3.5,2.3
2013-08-17,Waregem,Bergen,1.62,4.0,5.0
2013-08-17,West Ham,Cardiff,2.0,3.6,4.0
2013-08-17,Estoril,Nacional,2.3,3.25,3.1
2013-08-17,Rizespor,Genclerbirligi,2.3,3.3,3.1
2013-08-17,Sunderland,Fulham,2.3,3.4,3.4
2013-08-17,Reims,Lille,3.6,3.2,2.1
2013-08-17,Guimaraes,Olhanense,2.0,3.4,3.75
2013-08-17,Karabukspor,Kasimpasa,2.5,3.3,2.75
2013-08-17,West Brom,Southampton,2.4,3.4,3.2
2013-08-17,Birmingham,Brighton,2.9,3.3,2.63
2013-08-17,Liverpool,Stoke,1.4,5.0,9.5
2013-08-17,Cambuur,Groningen,3.0,3.4,2.3
2013-08-17,Nijmegen,Zwolle,2.45,3.3,2.8
2013-08-17,Valencia,Malaga,1.53,4.0,6.0
2013-08-17,Sociedad,Getafe,1.73,3.6,4.75
2013-08-17,Wolfsburg,Schalke 04,2.88,3.3,2.4
2013-08-17,Werder Bremen,Augsburg,1.91,3.5,4.0
2013-08-17,Stuttgart,Leverkusen,3.5,3.25,2.1
2013-08-17,M'gladbach,Hannover,1.83,3.5,4.33
2013-08-17,Hamburg,Hoffenheim,2.0,3.6,3.5
2013-08-17,Freiburg,Mainz,2.25,3.4,3.1
2013-08-17,Ein Frankfurt,Bayern Munich,10.0,5.25,1.29
2013-08-17,PSV Eindhoven,Go Ahead Eagles,1.14,8.0,15.0
2013-08-17,Barnsley,Charlton,2.5,3.4,3.0
2013-08-17,Roda,Vitesse,2.75,3.5,2.4
2013-08-17,Bastia,Valenciennes,2.1,3.3,3.5
2013-08-17,Marseille,Evian Thonon Gaillard,1.4,4.5,8.0
2013-08-17,Nice,Rennes,2.3,3.2,3.2
2013-08-17,Reading,Watford,2.5,3.6,2.88
2013-08-17,QPR,Ipswich,1.85,3.6,4.75
2013-08-17,Nott'm Forest,Bolton,2.2,3.4,3.6
2013-08-17,Millwall,Huddersfield,2.2,3.4,3.6
2013-08-17,Middlesbrough,Blackpool,2.1,3.5,3.75
2013-08-17,Leeds,Sheffield Weds,2.15,3.5,3.6
2013-08-17,Derby,Leicester,2.5,3.4,3.0
2013-08-17,Burnley,Yeovil,1.75,3.75,5.5
2013-08-17,Bournemouth,Wigan,3.75,3.5,2.1
2013-08-17,Waalwijk,AZ Alkmaar,3.25,3.5,2.1
2013-08-17,Arsenal,Aston Villa,1.44,4.75,8.0
2013-08-17,Valladolid,Ath Bilbao,2.5,3.3,2.8
2013-08-17,St Johnstone,Ross County,1.85,3.5,4.2
2013-08-17,Hibernian,Dundee United,2.75,3.2,2.55
2013-08-17,Aberdeen,Celtic,4.2,3.3,1.91
2013-08-17,Inverness C,Motherwell,2.38,3.25,3.0
2013-08-17,St Mirren,Kilmarnock,2.3,3.3,3.1
2013-08-18,Eskisehirspor,Bursaspor,2.38,3.25,3.0
2013-08-18,Besiktas,Trabzonspor,2.05,3.4,3.6
2013-08-18,Sp Lisbon,Arouca,1.4,4.5,8.0
2013-08-18,Setubal,Porto,12.0,5.5,1.25
2013-08-18,Maritimo,Benfica,7.5,4.2,1.44
2013-08-18,Gil Vicente,Academica,2.3,3.2,3.1
2013-08-18,Belenenses,Rio Ave,2.63,3.1,2.75
2013-08-18,Ajax,Feyenoord,1.36,4.5,9.0
2013-08-18,Barcelona,Levante,1.08,10.0,26.0
2013-08-18,Osasuna,Granada,2.0,3.3,3.75
2013-08-18,Real Madrid,Betis,1.17,7.0,17.0
2013-08-18,Sevilla,Ath Madrid,2.8,3.3,2.5
2013-08-18,Crystal Palace,Tottenham,4.75,3.75,1.83
2013-08-18,Chelsea,Hull,1.2,7.0,21.0
2013-08-18,Akhisar Belediyespor,Elazigspor,2.2,3.3,3.3
2013-08-18,Dortmund,Braunschweig,1.17,7.5,13.0
2013-08-18,Nurnberg,Hertha,2.3,3.4,3.0
2013-08-18,Monaco,Montpellier,1.53,3.8,6.5
2013-08-18,Heerenveen,Heracles,1.53,4.33,5.5
2013-08-18,NAC Breda,Den Haag,2.1,3.5,3.25
2013-08-18,Twente,Utrecht,1.45,4.0,8.0
2013-08-18,Waasland-Beveren,Anderlecht,6.5,4.5,1.44
2013-08-18,Lorient,Nantes,2.15,3.2,3.5
2013-08-18,Standard,Oud-Heverlee Leuven,1.29,5.5,9.5
2013-08-18,Paris SG,Ajaccio,1.2,6.5,13.0
2013-08-19,Kayserispor,Sivasspor,2.05,3.3,3.6
2013-08-19,Man City,Newcastle,1.33,5.5,11.0
2013-08-19,Almeria,Villarreal,2.6,3.2,2.75
2013-08-19,Galatasaray,Gaziantepspor,1.25,5.5,12.0
2013-08-19,Vallecano,Elche,2.25,3.25,3.25
2013-08-19,Celta,Espanol,2.2,3.2,3.4
2013-08-20,Wigan,Doncaster,1.5,4.5,7.5
2013-08-21,Chelsea,Aston Villa,1.29,5.5,10.0
2013-08-23,Genclerbirligi,Akhisar Belediyespor,2.0,3.5,3.6
2013-08-23,Ath Bilbao,Osasuna,1.62,3.75,5.5
2013-08-23,Getafe,Almeria,1.85,3.5,4.2
2013-08-23,Dortmund,Werder Bremen,1.2,6.5,13.0
2013-08-23,Monaco,Toulouse,1.36,4.5,9.0
2013-08-23,Heerenveen,Ajax,6.0,4.33,1.5
2013-08-24,Heracles,PSV Eindhoven,8.0,4.5,1.4
2013-08-24,Nijmegen,Waalwijk,2.5,3.4,2.7
2013-08-24,Zwolle,Cambuur,1.53,4.0,6.0
2013-08-24,Den Haag,Roda,2.0,3.6,3.5
2013-08-24,Aston Villa,Liverpool,4.0,3.75,1.95
2013-08-24,Fulham,Arsenal,3.8,3.5,2.1
2013-08-24,Leverkusen,M'gladbach,1.67,3.8,5.0
2013-08-24,Mainz,Wolfsburg,2.63,3.4,2.6
2013-08-24,Hoffenheim,Freiburg,1.75,3.75,4.5
2013-08-24,Hertha,Hamburg,1.91,3.6,3.8
2013-08-24,Hannover,Schalke 04,2.63,3.4,2.6
2013-08-24,Bayern Munich,Nurnberg,1.1,9.0,26.0
2013-08-24,Verona,Milan,4.75,3.6,1.75
2013-08-24,Oud-Heverlee Leuven,Lokeren,4.5,3.5,1.8
2013-08-24,Kasimpasa,Kayserispor,2.2,3.3,3.2
2013-08-24,Gaziantepspor,Antalyaspor,2.1,3.4,3.4
2013-08-24,Hull,Norwich,2.45,3.4,3.1
2013-08-24,Fenerbahce,Eskisehirspor,1.57,3.8,6.0
2013-08-24,Valenciennes,Marseille,3.5,3.3,2.1
2013-08-24,Montpellier,Sochaux,1.73,3.5,5.0
2013-08-24,Stoke,Crystal Palace,1.83,3.6,5.0
2013-08-24,Lyon,Reims,1.53,4.0,6.0
2013-08-24,Guingamp,Lorient,2.3,3.1,3.2
2013-08-24,Evian Thonon Gaillard,Rennes,2.38,3.1,3.1
2013-08-24,Bordeaux,Bastia,1.7,3.6,5.0
2013-08-24,Southampton,Sunderland,1.73,3.8,5.5
2013-08-24,Sampdoria,Juventus,8.0,4.0,1.45
2013-08-24,Newcastle,West Ham,2.3,3.4,3.4
2013-08-24,Everton,West Brom,1.57,4.33,6.5
2013-08-24,Leicester,Birmingham,1.73,3.8,5.5
2013-08-24,Huddersfield,Bournemouth,2.1,3.5,3.8
2013-08-24,Brighton,Burnley,2.1,3.5,3.8
2013-08-24,Ipswich,Leeds,2.5,3.4,3.0
2013-08-24,Olhanense,Pacos Ferreira,2.6,3.2,2.7
2013-08-24,Yeovil,Derby,3.5,3.4,2.25
2013-08-24,Academica,Sp Lisbon,4.0,3.4,1.91
2013-08-24,Celtic,Inverness C,1.44,4.33,7.0
2013-08-24,Dundee United,St Johnstone,2.63,3.25,2.63
2013-08-24,Blackpool,Reading,3.0,3.5,2.45
2013-08-24,Blackburn,Barnsley,2.1,3.5,3.8
2013-08-24,Sheffield Weds,Millwall,2.1,3.5,3.8
2013-08-24,Kortrijk,Mechelen,1.91,3.6,3.75
2013-08-24,Lierse,Waasland-Beveren,2.3,3.25,3.1
2013-08-24,Bolton,QPR,2.7,3.4,2.75
2013-08-24,Espanol,Valencia,3.0,3.25,2.38
2013-08-24,Ross County,St Mirren,2.5,3.2,2.8
2013-08-24,Villarreal,Valladolid,1.85,3.6,4.0
2013-08-24,Motherwell,Partick,2.1,3.4,3.4
2013-08-24,Kilmarnock,Hibernian,2.3,3.25,3.1
2013-08-24,Hearts,Aberdeen,3.25,3.5,2.1
2013-08-24,Elche,Sociedad,3.2,3.4,2.2
2013-08-25,Nantes,Paris SG,6.0,3.8,1.57
2013-08-25,Anderlecht,Charleroi,1.22,6.0,12.0
2013-08-25,Bergen,Standard,4.33,3.6,1.8
2013-08-25,Club Brugge,Gent,2.1,3.5,3.3
2013-08-25,Genk,Cercle Brugge,1.4,4.75,7.0
2013-08-25,Oostende,Waregem,3.4,3.4,2.1
2013-08-25,Augsburg,Stuttgart,2.3,3.4,3.0
2013-08-25,Wigan,Middlesbrough,1.8,3.8,4.75
2013-08-25,Watford,Nott'm Forest,2.2,3.5,3.5
2013-08-25,Cagliari,Atalanta,2.5,3.0,3.0
2013-08-25,Inter,Genoa,1.62,3.75,5.5
2013-08-25,Lazio,Udinese,2.0,3.4,3.75
2013-08-25,Livorno,Roma,3.6,3.5,2.0
2013-08-25,Lille,St Etienne,1.95,3.25,4.2
2013-08-25,Napoli,Bologna,1.36,4.75,8.5
2013-08-25,Parma,Chievo,1.85,3.5,4.2
2013-08-25,Braunschweig,Ein Frankfurt,2.7,3.4,2.5
2013-08-25,Ajaccio,Nice,2.5,3.1,2.9
2013-08-25,Torino,Sassuolo,2.0,3.3,3.8
2013-08-25,Benfica,Gil Vicente,1.17,7.0,15.0
2013-08-25,Go Ahead Eagles,Groningen,2.63,3.5,2.5
2013-08-25,Ath Madrid,Vallecano,1.29,5.25,10.0
2013-08-25,Cardiff,Man City,8.5,4.75,1.44
2013-08-25,Tottenham,Swansea,1.62,4.0,6.5
2013-08-25,Utrecht,AZ Alkmaar,3.5,3.6,2.0
2013-08-25,Betis,Celta,1.8,3.5,4.5
2013-08-25,Arouca,Estoril,2.9,3.25,2.4
2013-08-25,Vitesse,Twente,3.0,3.6,2.2
2013-08-25,Feyenoord,NAC Breda,1.29,5.25,11.0
2013-08-25,Porto,Maritimo,1.17,7.5,13.0
2013-08-25,Rio Ave,Setubal,1.73,3.5,5.0
2013-08-25,Bursaspor,Galatasaray,4.0,3.4,1.91
2013-08-25,Elazigspor,Karabukspor,2.5,3.3,2.75
2013-08-25,Sivasspor,Konyaspor,1.91,3.4,4.0
2013-08-25,Levante,Sevilla,3.5,3.3,2.1
2013-08-25,Malaga,Barcelona,13.0,6.0,1.22
2013-08-25,Nacional,Guimaraes,2.0,3.3,3.8
2013-08-26,Trabzonspor,Rizespor,1.73,3.5,5.0
2013-08-26,Granada,Real Madrid,7.5,5.5,1.33
2013-08-26,Man United,Chelsea,2.45,3.4,3.1
2013-08-26,Erciyesspor,Besiktas,3.4,3.4,2.1
2013-08-26,Fiorentina,Catania,1.44,4.2,7.5
2013-08-26,Sp Braga,Belenenses,1.33,4.5,11.0
2013-08-27,Freiburg,Bayern Munich,13.0,5.5,1.25
2013-08-30,Almeria,Elche,2.0,3.3,3.8
2013-08-30,NAC Breda,Nijmegen,2.05,3.5,3.4
2013-08-30,Eskisehirspor,Galatasaray,3.75,3.4,2.0
2013-08-30,Vallecano,Levante,1.73,3.6,4.75
2013-08-30,Konyaspor,Kasimpasa,3.2,3.4,2.2
2013-08-31,Aberdeen,St Johnstone,2.25,3.25,3.25
2013-08-31,Hibernian,Ross County,2.38,3.4,2.88
2013-08-31,Celta,Granada,2.2,3.3,3.3
2013-08-31,Osasuna,Villarreal,2.5,3.2,2.88
2013-08-31,Valladolid,Getafe,2.1,3.3,3.5
2013-08-31,Charlton,Leicester,3.2,3.4,2.38
2013-08-31,Sp Lisbon,Benfica,2.88,3.4,2.38
2013-08-31,Inverness C,Hearts,1.75,3.6,4.75
2013-08-31,Yeovil,Reading,3.8,3.6,2.05
2013-08-31,Wigan,Nott'm Forest,2.1,3.4,3.4
2013-08-31,Middlesbrough,Sheffield Weds,2.05,3.6,3.8
2013-08-31,Leeds,QPR,2.9,3.4,2.6
2013-08-31,Doncaster,Bournemouth,2.38,3.4,3.2
2013-08-31,Derby,Burnley,2.0,3.5,4.2
2013-08-31,Dundee United,Celtic,6.0,4.1,1.53
2013-08-31,Chievo,Napoli,4.75,3.5,1.75
2013-08-31,Brighton,Millwall,1.75,3.75,5.25
2013-08-31,Antalyaspor,Bursaspor,2.45,3.3,2.8
2013-08-31,Juventus,Lazio,1.36,4.5,9.0
2013-08-31,Lokeren,Oostende,1.44,4.33,7.0
2013-08-31,Barnsley,Huddersfield,2.55,3.5,2.88
2013-08-31,Birmingham,Ipswich,2.5,3.4,3.0
2013-08-31,Gent,Bergen,1.44,4.33,7.0
2013-08-31,Cercle Brugge,Oud-Heverlee Leuven,1.95,3.5,3.75
2013-08-31,Kayserispor,Elazigspor,1.73,3.5,5.0
2013-08-31,Blackburn,Bolton,2.5,3.4,3.0
2013-08-31,Blackpool,Watford,3.4,3.6,2.2
2013-08-31,Sochaux,Ajaccio,2.0,3.2,4.0
2013-08-31,Rennes,Lille,2.88,3.1,2.55
2013-08-31,Reims,Nantes,2.25,3.1,3.4
2013-08-31,Paris SG,Guingamp,1.18,6.5,16.0
2013-08-31,Lorient,Valenciennes,1.91,3.4,4.0
2013-08-31,Evian Thonon Gaillard,Lyon,3.25,3.2,2.25
2013-08-31,Bastia,Toulouse,2.5,3.2,2.88
2013-08-31,Fenerbahce,Sivasspor,1.57,4.0,5.5
2013-08-31,Motherwell,Kilmarnock,1.91,3.5,4.0
2013-08-31,Mechelen,Lierse,1.57,3.75,6.0
2013-08-31,Guimaraes,Setubal,1.8,3.5,4.5
2013-08-31,St Mirren,Partick,2.5,3.3,2.8
2013-08-31,Waalwijk,Go Ahead Eagles,1.8,3.6,4.33
2013-08-31,West Ham,Stoke,2.0,3.4,4.33
2013-08-31,M'gladbach,Werder Bremen,1.75,3.75,4.5
2013-08-31,Nurnberg,Augsburg,2.5,3.3,2.8
2013-08-31,Schalke 04,Leverkusen,3.2,3.5,2.15
2013-08-31,Wolfsburg,Hertha,1.91,3.6,3.75
2013-08-31,Twente,Heerenveen,1.44,4.5,6.5
2013-08-31,PSV Eindhoven,Cambuur,1.14,8.0,16.0
2013-08-31,Heracles,Den Haag,1.73,3.9,4.33
2013-08-31,Cardiff,Everton,3.25,3.4,2.38
2013-08-31,Crystal Palace,Sunderland,2.6,3.3,3.0
2013-08-31,Man City,Hull,1.17,8.5,19.0
2013-08-31,Newcastle,Fulham,2.15,3.4,3.75
2013-08-31,Norwich,Southampton,3.0,3.3,2.55
2013-08-31,Hamburg,Braunschweig,1.75,3.75,4.5
2013-08-31,Hannover,Mainz,2.4,3.5,2.75
2013-09-01,Waregem,Anderlecht,4.5,3.5,1.8
2013-09-01,Waasland-Beveren,Club Brugge,4.5,3.75,1.75
2013-09-01,Charleroi,Genk,4.5,3.75,1.75
2013-09-01,AZ Alkmaar,Vitesse,1.83,3.75,4.0
2013-09-01,Real Madrid,Ath Bilbao,1.17,7.0,16.0
2013-09-01,Zwolle,Utrecht,1.8,3.75,4.2
2013-09-01,Feyenoord,Roda,1.4,4.75,7.5
2013-09-01,Groningen,Ajax,6.0,4.33,1.5
2013-09-01,Udinese,Parma,2.1,3.25,3.6
2013-09-01,Sassuolo,Livorno,1.95,3.2,4.2
2013-09-01,Roma,Verona,1.4,4.5,8.0
2013-09-01,Milan,Cagliari,1.4,4.5,7.5
2013-09-01,Genoa,Fiorentina,4.0,3.3,1.95
2013-09-01,Catania,Inter,2.75,3.2,2.6
2013-09-01,Bologna,Sampdoria,2.2,3.25,3.3
2013-09-01,Atalanta,Torino,2.1,3.2,3.6
2013-09-01,Valencia,Barcelona,5.5,4.33,1.53
2013-09-01,Sociedad,Ath Madrid,2.9,3.3,2.38
2013-09-01,Sevilla,Malaga,1.62,3.8,5.5
2013-09-01,Espanol,Betis,2.05,3.4,3.6
2013-09-01,Arsenal,Tottenham,2.1,3.7,3.6
2013-09-01,Standard,Kortrijk,1.36,4.75,8.5
2013-09-01,Besiktas,Gaziantepspor,1.62,3.8,5.5
2013-09-01,Pacos Ferreira,Porto,12.0,5.5,1.25
2013-09-01,Maritimo,Olhanense,1.73,3.75,4.5
2013-09-01,Stuttgart,Hoffenheim,2.3,3.5,2.9
2013-09-01,Gil Vicente,Sp Braga,4.75,3.6,1.75
2013-09-01,Belenenses,Nacional,2.8,3.25,2.5
2013-09-01,West Brom,Swansea,2.7,3.4,2.8
2013-09-01,Ein Frankfurt,Dortmund,6.0,4.33,1.5
2013-09-01,Karabukspor,Genclerbirligi,2.0,3.3,3.8
2013-09-01,Rizespor,Erciyesspor,2.2,3.3,3.3
2013-09-01,Liverpool,Man United,2.63,3.4,2.88
2013-09-01,Arouca,Rio Ave,3.3,3.3,2.2
2013-09-01,Marseille,Monaco,2.4,3.1,3.1
2013-09-01,Nice,Montpellier,2.0,3.25,3.8
2013-09-01,St Etienne,Bordeaux,2.0,3.3,3.8
2013-09-01,Akhisar Belediyespor,Trabzonspor,3.0,3.4,2.3
2013-09-02,Estoril,Academica,1.57,3.8,6.0
2013-09-13,Hertha,Stuttgart,2.15,3.4,3.3
2013-09-13,Galatasaray,Antalyaspor,1.45,4.33,7.0
2013-09-13,Bordeaux,Paris SG,4.33,3.25,1.91
2013-09-14,Villarreal,Real Madrid,5.5,4.2,1.57
2013-09-14,Levante,Sociedad,3.1,3.25,2.3
2013-09-14,Gaziantepspor,Rizespor,2.0,3.4,3.75
2013-09-14,Erciyesspor,Akhisar Belediyespor,1.91,3.3,4.2
2013-09-14,Club Brugge,Lierse,1.33,5.0,8.5
2013-09-14,Kortrijk,Gent,3.4,3.4,2.1
2013-09-14,Lokeren,Cercle Brugge,1.53,4.0,6.0
2013-09-14,Oud-Heverlee Leuven,Charleroi,2.0,3.5,3.6
2013-09-14,Barcelona,Sevilla,1.18,7.0,15.0
2013-09-14,Trabzonspor,Karabukspor,2.05,3.3,3.6
2013-09-14,Twente,PSV Eindhoven,2.4,3.5,2.8
2013-09-14,Napoli,Atalanta,1.36,4.75,8.5
2013-09-14,Torino,Milan,4.75,3.6,1.73
2013-09-14,Cambuur,Heracles,2.25,3.5,3.0
2013-09-14,Ajax,Zwolle,1.36,5.0,7.5
2013-09-14,Tottenham,Norwich,1.45,4.75,8.0
2013-09-14,Sunderland,Arsenal,6.0,3.9,1.67
2013-09-14,Stoke,Man City,6.0,4.0,1.65
2013-09-14,Man United,Crystal Palace,1.22,7.0,16.0
2013-09-14,Hull,Cardiff,2.45,3.25,3.25
2013-09-14,Fulham,West Brom,2.15,3.5,3.6
2013-09-14,Everton,Chelsea,3.4,3.3,2.35
2013-09-14,Aston Villa,Newcastle,2.15,3.4,3.8
2013-09-14,St Mirren,Motherwell,3.4,3.3,2.15
2013-09-14,Inter,Juventus,3.5,3.3,2.1
2013-09-14,St Johnstone,Hibernian,1.83,3.5,4.33
2013-09-14,Ath Madrid,Almeria,1.25,6.0,11.0
2013-09-14,Kilmarnock,Inverness C,3.8,3.5,1.95
2013-09-14,Millwall,Derby,3.0,3.4,2.5
2013-09-14,Nott'm Forest,Barnsley,1.57,4.2,6.5
2013-09-14,QPR,Birmingham,1.57,4.2,6.5
2013-09-14,Sheffield Weds,Yeovil,1.83,3.75,4.75
2013-09-14,Watford,Charlton,1.62,4.2,6.0
2013-09-14,Werder Bremen,Ein Frankfurt,2.45,3.3,2.8
2013-09-14,Partick,Aberdeen,2.6,3.25,2.7
2013-09-14,Mainz,Schalke 04,2.6,3.4,2.6
2013-09-14,Leverkusen,Wolfsburg,1.8,3.75,4.2
2013-09-14,Dortmund,Hamburg,1.25,6.0,11.0
2013-09-14,Leicester,Wigan,2.4,3.5,3.1
2013-09-14,Bayern Munich,Hannover,1.13,8.5,21.0
2013-09-14,Ajaccio,Evian Thonon Gaillard,2.7,3.0,2.8
2013-09-14,Guingamp,Bastia,2.05,3.25,3.75
2013-09-14,Montpellier,Reims,1.83,3.25,4.75
2013-09-14,Nantes,Sochaux,1.91,3.25,4.33
2013-09-14,Bergen,Waasland-Beveren,2.0,3.4,3.75
2013-09-14,Anderlecht,Mechelen,1.36,4.6,8.5
2013-09-14,Rio Ave,Guimaraes,1.85,3.4,4.33
2013-09-14,Porto,Gil Vicente,1.14,7.5,17.0
2013-09-14,Benfica,Pacos Ferreira,1.25,5.5,12.0
2013-09-14,Toulouse,Marseille,2.88,3.0,2.6
2013-09-14,Augsburg,Freiburg,2.0,3.4,3.75
2013-09-14,Ipswich,Middlesbrough,2.38,3.4,3.2
2013-09-14,Valenciennes,St Etienne,3.4,3.1,2.25
