date,home_team,away_team,odds_h,odds_d,odds_a
2012-08-18,QPR,Swansea,2.0,3.4,3.8
2012-08-18,Crystal Palace,Watford,2.3,3.2,3.2
2012-08-18,Gaziantepspor,Sivasspor,2.0,3.4,3.75
2012-08-18,Benfica,Sp Braga,1.73,3.6,4.75
2012-08-18,Rio Ave,Maritimo,2.9,3.1,2.5
2012-08-18,Derby,Sheffield Weds,2.38,3.25,3.0
2012-08-18,Hull,Brighton,2.2,3.2,3.4
2012-08-18,Ipswich,Blackburn,2.5,3.3,2.75
2012-08-18,Leeds,Wolves,2.38,3.4,2.88
2012-08-18,Millwall,Blackpool,2.6,3.25,2.7
2012-08-18,Nott'm Forest,Bristol City,1.85,3.6,4.0
2012-08-18,Birmingham,Charlton,1.83,3.4,4.5
2012-08-18,Burnley,Bolton,2.88,3.4,2.38
2012-08-18,Leicester,Peterboro,1.53,4.0,6.0
2012-08-19,Kayserispor,Bursaspor,2.5,3.2,2.88
2012-08-19,Bordeaux,Rennes,2.1,3.1,3.75
2012-08-19,Mersin Idman Yurdu,Orduspor,2.5,3.1,2.9
2012-08-19,Marseille,Sochaux,1.44,4.0,8.0
2012-08-19,Buyuksehyr,Besiktas,2.9,3.25,2.4
2012-08-19,AZ Alkmaar,Heracles,1.33,5.5,7.5
2012-08-19,Den Haag,Waalwijk,2.2,3.6,3.0
2012-08-19,Wigan,Chelsea,6.0,3.75,1.62
2012-08-19,Man City,Southampton,1.17,7.0,17.0
2012-08-19,Groningen,Willem II,1.5,4.33,6.0
2012-08-19,Nijmegen,Ajax,4.33,3.6,1.8
2012-08-19,Pacos Ferreira,Moreirense,2.1,3.2,3.6
2012-08-19,Nacional,Setubal,1.75,3.4,5.0
2012-08-19,Charleroi,Standard,4.0,3.75,1.83
2012-08-19,Guimaraes,Sp Lisbon,3.6,3.2,2.1
2012-08-19,Ath Bilbao,Betis,1.83,3.5,4.2
2012-08-19,Barcelona,Sociedad,1.1,9.0,26.0
2012-08-19,Levante,Ath Madrid,3.2,3.4,2.2
2012-08-19,Real Madrid,Valencia,1.25,6.0,10.0
2012-08-19,Dundee United,Dundee,1.44,4.2,7.5
2012-08-19,Ajaccio,Paris SG,6.0,3.6,1.62
2012-08-19,Gil Vicente,Porto,9.0,4.5,1.36
2012-08-20,Vallecano,Granada,2.2,3.3,3.3
2012-08-20,Galatasaray,Kasimpasa,1.4,4.33,8.5
2012-08-20,Zaragoza,Valladolid,2.15,3.3,3.4
2012-08-20,Everton,Man United,4.33,3.6,1.83
2012-08-20,Beira Mar,Academica,2.5,3.0,3.0
2012-08-20,La Coruna,Osasuna,2.0,3.4,3.75
2012-08-20,Genclerbirligi,Antalyaspor,1.85,3.4,4.33
2012-08-21,Bolton,Derby,1.73,3.6,4.75
2012-08-21,Middlesbrough,Burnley,2.05,3.3,3.6
2012-08-21,Wolves,Barnsley,1.67,3.75,5.0
2012-08-21,Watford,Ipswich,2.2,3.3,3.25
2012-08-21,Sheffield Weds,Birmingham,2.6,3.2,2.7
2012-08-21,Peterboro,Millwall,2.63,3.25,2.63
2012-08-21,Huddersfield,Nott'm Forest,2.6,3.25,2.7
2012-08-21,Brighton,Cardiff,2.5,3.25,2.8
2012-08-21,Blackpool,Leeds,2.1,3.4,3.4
2012-08-21,Charlton,Leicester,2.8,3.25,2.5
2012-08-21,Bristol City,Crystal Palace,2.3,3.25,3.1
2012-08-22,Chelsea,Reading,1.25,5.5,13.0
2012-08-22,Blackburn,Hull,1.91,3.3,4.2
2012-08-24,Evian Thonon Gaillard,Lyon,3.6,3.2,2.1
2012-08-24,Waalwijk,Roda,1.75,3.75,4.5
2012-08-24,Braunschweig,Paderborn,1.8,3.6,4.33
2012-08-24,Dortmund,Werder Bremen,1.3,5.5,9.0
2012-08-24,Hertha,Regensburg,1.4,4.5,8.0
2012-08-24,Academica,Olhanense,2.0,3.4,3.6
2012-08-24,Kasimpasa,Karabukspor,2.2,3.25,3.25
2012-08-24,Bolton,Nott'm Forest,1.95,3.6,3.6
2012-08-24,Sandhausen,Union Berlin,2.5,3.3,2.8
2012-08-25,Swansea,West Ham,2.1,3.3,3.6
2012-08-25,Peterboro,Leeds,2.75,3.75,2.3
2012-08-25,Sheffield Weds,Millwall,2.0,3.3,3.75
2012-08-25,Watford,Birmingham,2.6,3.4,2.6
2012-08-25,Wolves,Derby,1.67,3.6,5.25
2012-08-25,Man United,Fulham,1.29,5.5,11.0
2012-08-25,Bergen,Club Brugge,3.5,3.4,2.05
2012-08-25,Chelsea,Newcastle,1.5,4.33,6.5
2012-08-25,Cercle Brugge,Lierse,1.83,3.25,4.75
2012-08-25,Genk,Waregem,1.73,3.5,5.0
2012-08-25,Germinal,Charleroi,1.83,3.5,4.33
2012-08-25,Kortrijk,Waasland-Beveren,1.53,4.0,6.0
2012-08-25,Oud-Heverlee Leuven,Anderlecht,5.5,3.75,1.62
2012-08-25,Freiburg,Mainz,2.5,3.3,2.75
2012-08-25,Porto,Guimaraes,1.25,5.5,12.0
2012-08-25,Betis,Vallecano,1.7,3.6,5.0
2012-08-25,Espanol,Zaragoza,1.67,3.6,5.25
2012-08-25,Aston Villa,Everton,2.9,3.4,2.4
2012-08-25,Malaga,Mallorca,1.91,3.5,4.0
2012-08-25,Sociedad,Celta,2.0,3.4,3.75
2012-08-25,Middlesbrough,Crystal Palace,1.8,3.5,4.5
2012-08-25,Augsburg,Fortuna Dusseldorf,2.0,3.5,3.6
2012-08-25,Cottbus,St Pauli,2.7,3.25,2.6
2012-08-25,Duisburg,Dresden,2.3,3.3,3.1
2012-08-25,Sp Braga,Beira Mar,1.4,4.0,9.5
2012-08-25,Tottenham,West Brom,1.5,4.33,6.5
2012-08-25,Standard,Mechelen,1.53,3.8,6.5
2012-08-25,Ein Frankfurt,Leverkusen,2.8,3.4,2.4
2012-08-25,Fenerbahce,Gaziantepspor,1.4,4.5,8.0
2012-08-25,Norwich,QPR,2.25,3.4,3.2
2012-08-25,Nice,Lille,4.0,3.2,2.0
2012-08-25,Reims,Sochaux,2.15,3.2,3.5
2012-08-25,Rennes,Bastia,1.83,3.4,4.5
2012-08-25,Troyes,Lorient,2.6,3.0,2.9
2012-08-25,Valenciennes,Ajaccio,1.83,3.25,4.75
2012-08-25,Blackburn,Leicester,2.25,3.4,3.1
2012-08-25,Blackpool,Ipswich,1.95,3.5,3.75
2012-08-25,Brighton,Barnsley,1.7,3.75,4.75
2012-08-25,Bristol City,Cardiff,2.8,3.5,2.38
2012-08-25,Charlton,Hull,2.25,3.4,3.1
2012-08-25,Huddersfield,Burnley,2.4,3.5,2.75
2012-08-25,Akhisar Belediyespor,Genclerbirligi,2.7,3.2,2.6
2012-08-25,Inverness C,Celtic,7.0,4.0,1.5
2012-08-25,Hibernian,St Johnstone,2.38,3.25,3.0
2012-08-25,Dundee,Ross County,2.88,3.3,2.4
2012-08-25,Kilmarnock,Dundee United,3.8,3.5,1.95
2012-08-25,Heracles,Feyenoord,2.8,3.4,2.4
2012-08-25,Orduspor,Eskisehirspor,2.5,3.1,2.9
2012-08-25,Nancy,Toulouse,2.38,3.1,3.1
2012-08-25,Sivasspor,Mersin Idman Yurdu,1.73,3.5,5.0
2012-08-25,Greuther Furth,Bayern Munich,8.5,4.75,1.36
2012-08-25,Stuttgart,Wolfsburg,2.0,3.5,3.6
2012-08-25,M'gladbach,Hoffenheim,1.91,3.4,4.0
2012-08-25,Ajax,NAC Breda,1.13,8.0,19.0
2012-08-25,Utrecht,Zwolle,1.53,4.0,5.5
2012-08-25,Southampton,Wigan,2.1,3.4,3.5
2012-08-25,VVV Venlo,Den Haag,2.25,3.5,3.0
2012-08-25,Hamburg,Nurnberg,2.05,3.4,3.5
2012-08-26,Estoril,Pacos Ferreira,2.3,3.25,3.1
2012-08-26,Stoke,Arsenal,3.5,3.4,2.1
2012-08-26,Paris SG,Bordeaux,1.57,3.6,6.5
2012-08-26,Montpellier,Marseille,2.3,3.1,3.2
2012-08-26,Hannover,Schalke 04,2.88,3.4,2.38
2012-08-26,St Etienne,Brest,1.7,3.5,5.25
2012-08-26,Setubal,Benfica,10.0,5.0,1.3
2012-08-26,Moreirense,Nacional,3.25,3.25,2.25
2012-08-26,Liverpool,Man City,3.1,3.4,2.3
2012-08-26,Maritimo,Gil Vicente,1.8,3.3,4.75
2012-08-26,Osasuna,Barcelona,12.0,6.0,1.22
2012-08-26,Besiktas,Galatasaray,3.1,3.25,2.3
2012-08-26,Getafe,Real Madrid,9.5,5.5,1.29
2012-08-26,Gent,Lokeren,1.65,3.75,5.25
2012-08-26,Bochum,Aalen,1.85,3.6,4.0
2012-08-26,Bursaspor,Buyuksehyr,1.85,3.4,4.33
2012-08-26,Trabzonspor,Elazigspor,1.57,3.75,6.0
2012-08-26,AZ Alkmaar,Heerenveen,1.44,4.33,7.0
2012-08-26,Granada,Sevilla,3.0,3.25,2.38
2012-08-26,Groningen,PSV Eindhoven,6.0,4.33,1.5
2012-08-26,Willem II,Vitesse,3.4,3.4,2.1
2012-08-26,Aberdeen,Hearts,2.5,3.25,2.8
2012-08-26,Motherwell,St Mirren,1.83,3.5,4.2
2012-08-26,Kaiserslautern,Munich 1860,1.91,3.6,3.8
2012-08-26,Ingolstadt,Frankfurt FSV,1.75,3.5,4.75
2012-08-26,Nijmegen,Twente,4.0,3.5,1.91
2012-08-26,Valencia,La Coruna,1.44,4.2,7.5
2012-08-27,Sp Lisbon,Rio Ave,1.36,4.5,9.0
2012-08-27,Antalyaspor,Kayserispor,2.38,3.1,3.1
2012-08-27,Valladolid,Levante,2.05,3.4,3.5
2012-08-27,Ath Madrid,Ath Bilbao,1.6,4.0,5.5
2012-08-27,Erzgebirge Aue,FC Koln,3.1,3.3,2.3
2012-08-31,Mainz,Greuther Furth,1.8,3.5,4.5
2012-08-31,Munich 1860,Duisburg,1.62,3.8,5.5
2012-08-31,FC Koln,Cottbus,1.91,3.4,4.0
2012-08-31,Dresden,Kaiserslautern,2.7,3.4,2.5
2012-08-31,Mersin Idman Yurdu,Eskisehirspor,2.63,3.2,2.7
2012-08-31,Genclerbirligi,Orduspor,2.1,3.2,3.6
2012-08-31,Den Haag,Groningen,1.95,3.6,3.6
2012-09-01,Olhanense,Porto,9.0,5.0,1.33
2012-09-01,Celtic,Hibernian,1.2,6.0,15.0
2012-09-01,Aalen,Braunschweig,2.7,3.4,2.5
2012-09-01,Fortuna Dusseldorf,M'gladbach,2.9,3.3,2.4
2012-09-01,Hoffenheim,Ein Frankfurt,2.05,3.4,3.5
2012-09-01,Leverkusen,Freiburg,1.57,4.0,5.5
2012-09-01,Nurnberg,Dortmund,6.0,4.0,1.55
2012-09-01,Werder Bremen,Hamburg,1.73,3.75,4.5
2012-09-01,Schalke 04,Augsburg,1.36,4.75,8.5
2012-09-01,Celta,Osasuna,2.0,3.3,3.75
2012-09-01,Guimaraes,Estoril,1.95,3.2,4.2
2012-09-01,La Coruna,Getafe,2.2,3.2,3.4
2012-09-01,St Pauli,Sandhausen,1.57,4.0,5.5
2012-09-01,Mallorca,Sociedad,2.1,3.2,3.6
2012-09-01,Zaragoza,Malaga,2.7,3.25,2.6
2012-09-01,Aberdeen,St Mirren,2.05,3.4,3.5
2012-09-01,Ross County,Kilmarnock,2.0,3.3,3.8
2012-09-01,Swansea,Sunderland,2.2,3.3,3.4
2012-09-01,Bastia,St Etienne,2.4,3.1,3.1
2012-09-01,Tottenham,Norwich,1.36,5.0,8.5
2012-09-01,Man City,QPR,1.18,7.0,15.0
2012-09-01,Ajaccio,Evian Thonon Gaillard,2.4,3.2,3.0
2012-09-01,Nott'm Forest,Charlton,1.83,3.5,4.2
2012-09-01,Millwall,Middlesbrough,2.4,3.3,2.88
2012-09-01,Leicester,Blackpool,2.1,3.4,3.4
2012-09-01,Leeds,Blackburn,2.3,3.4,3.0
2012-09-01,Ipswich,Huddersfield,2.1,3.4,3.4
2012-09-01,Hull,Bolton,2.5,3.3,2.75
2012-09-01,Derby,Watford,2.3,3.4,3.0
2012-09-01,Crystal Palace,Sheffield Weds,2.9,3.3,2.4
2012-09-01,Burnley,Brighton,2.4,3.2,3.0
2012-09-01,Birmingham,Peterboro,1.53,4.1,6.0
2012-09-01,Barnsley,Bristol City,2.63,3.3,2.6
2012-09-01,NAC Breda,Utrecht,2.3,3.3,3.1
2012-09-01,Roda,Willem II,1.57,3.8,6.0
2012-09-01,Waalwijk,Heracles,1.95,3.5,3.8
2012-09-01,Zwolle,Nijmegen,2.6,3.3,2.63
2012-09-01,Kayserispor,Akhisar Belediyespor,1.91,3.25,4.2
2012-09-01,Karabukspor,Besiktas,3.1,3.3,2.3
2012-09-01,Elazigspor,Kasimpasa,2.1,3.25,3.5
2012-09-01,Buyuksehyr,Antalyaspor,1.75,3.6,4.75
2012-09-01,Charleroi,Gent,4.33,3.6,1.8
2012-09-01,Lierse,Oud-Heverlee Leuven,1.8,3.6,4.33
2012-09-01,Mechelen,Germinal,1.8,3.6,4.33
2012-09-01,Waasland-Beveren,Cercle Brugge,2.7,3.4,2.5
2012-09-01,Waregem,Bergen,1.75,3.75,4.5
2012-09-01,West Brom,Everton,3.0,3.3,2.38
2012-09-01,West Ham,Fulham,2.5,3.25,2.88
2012-09-01,St Johnstone,Dundee United,3.6,3.2,2.1
2012-09-01,Brest,Troyes,2.15,3.0,3.75
2012-09-01,Wigan,Stoke,2.25,3.25,3.3
2012-09-01,Lorient,Nancy,2.0,3.2,4.0
2012-09-01,Lyon,Valenciennes,1.62,3.75,5.5
2012-09-01,Sochaux,Montpellier,3.6,3.1,2.15
2012-09-01,Toulouse,Reims,1.67,3.5,5.5
2012-09-02,Benfica,Nacional,1.22,6.0,13.0
2012-09-02,Beira Mar,Moreirense,2.5,3.2,2.88
2012-09-02,Heerenveen,Ajax,5.5,4.33,1.53
2012-09-02,PSV Eindhoven,AZ Alkmaar,1.4,4.5,8.0
2012-09-02,Twente,VVV Venlo,1.14,8.0,15.0
2012-09-02,Vitesse,Feyenoord,2.3,3.4,3.0
2012-09-02,Sivasspor,Fenerbahce,4.2,3.5,1.83
2012-09-02,Gaziantepspor,Trabzonspor,2.8,3.25,2.5
2012-09-02,Regensburg,Bochum,2.5,3.3,2.75
2012-09-02,Paderborn,Ingolstadt,1.91,3.5,4.0
2012-09-02,Marseille,Rennes,1.91,3.25,4.2
2012-09-02,Galatasaray,Bursaspor,1.53,4.0,6.0
2012-09-02,Rio Ave,Academica,2.2,3.1,3.5
2012-09-02,Lille,Paris SG,2.7,3.25,2.6
2012-09-02,Bordeaux,Nice,1.62,3.6,6.0
2012-09-02,Anderlecht,Genk,1.53,3.8,6.5
2012-09-02,Club Brugge,Standard,1.83,3.6,4.2
2012-09-02,Lokeren,Kortrijk,1.91,3.5,4.0
2012-09-02,Motherwell,Inverness C,2.1,3.25,3.6
2012-09-02,Frankfurt FSV,Erzgebirge Aue,1.83,3.5,4.33
2012-09-02,Pacos Ferreira,Sp Braga,4.0,3.4,1.91
2012-09-02,Cardiff,Wolves,2.1,3.3,3.5
2012-09-02,Southampton,Man United,6.0,4.2,1.53
2012-09-02,Gil Vicente,Setubal,1.83,3.4,4.5
2012-09-02,Ath Bilbao,Valladolid,2.0,3.4,3.75
2012-09-02,Wolfsburg,Hannover,1.95,3.5,3.75
2012-09-02,Bayern Munich,Stuttgart,1.25,6.0,11.0
2012-09-02,Liverpool,Arsenal,2.0,3.5,3.75
2012-09-02,Barcelona,Valencia,1.22,6.0,13.0
2012-09-02,Hearts,Dundee,1.4,4.33,8.5
2012-09-02,Real Madrid,Granada,1.08,10.0,23.0
2012-09-02,Newcastle,Aston Villa,1.62,3.75,6.0
2012-09-02,Vallecano,Sevilla,2.8,3.25,2.5
2012-09-02,Levante,Espanol,2.2,3.2,3.4
2012-09-03,Union Berlin,Hertha,2.8,3.4,2.4
2012-09-14,Paris SG,Toulouse,1.4,4.2,9.0
2012-09-14,Charlton,Crystal Palace,1.91,3.4,4.0
2012-09-14,Brighton,Sheffield Weds,2.1,3.4,3.4
2012-09-14,Reims,Montpellier,3.4,3.0,2.3
2012-09-14,Ingolstadt,Union Berlin,2.1,3.3,3.5
2012-09-14,Augsburg,Wolfsburg,2.7,3.4,2.5
2012-09-14,Kortrijk,Club Brugge,3.4,3.4,2.1
2012-09-14,Dundee United,Ross County,1.62,3.75,5.5
2012-09-14,Cottbus,Frankfurt FSV,2.0,3.4,3.75
2012-09-14,Bochum,Munich 1860,2.7,3.4,2.5
2012-09-15,Hannover,Werder Bremen,2.3,3.4,3.0
2012-09-15,Stuttgart,Fortuna Dusseldorf,1.62,3.8,5.5
2012-09-15,M'gladbach,Nurnberg,2.0,3.4,3.75
2012-09-15,Greuther Furth,Schalke 04,3.75,3.5,1.95
2012-09-15,Bristol City,Blackburn,2.63,3.3,2.6
2012-09-15,Bolton,Watford,1.83,3.6,4.2
2012-09-15,Barnsley,Blackpool,3.6,3.5,2.0
2012-09-15,Dortmund,Leverkusen,1.44,4.33,7.0
2012-09-15,Bayern Munich,Mainz,1.17,7.0,15.0
2012-09-15,Nott'm Forest,Birmingham,2.1,3.4,3.4
2012-09-15,Middlesbrough,Ipswich,2.1,3.4,3.4
2012-09-15,Huddersfield,Derby,2.38,3.25,3.0
2012-09-15,Cardiff,Leeds,2.0,3.5,3.6
2012-09-15,Burnley,Peterboro,1.75,3.8,4.33
2012-09-15,Hull,Millwall,2.0,3.4,3.75
2012-09-15,Aston Villa,Swansea,2.38,3.25,3.1
2012-09-15,Sandhausen,Dresden,2.38,3.25,3.0
2012-09-15,Heerenveen,Den Haag,1.57,4.33,5.0
2012-09-15,Dundee,Motherwell,3.5,3.3,2.1
2012-09-15,Inverness C,Aberdeen,2.8,3.25,2.5
2012-09-15,St Johnstone,Celtic,9.0,4.5,1.36
2012-09-15,St Mirren,Hearts,2.7,3.2,2.63
2012-09-15,Feyenoord,Zwolle,1.25,6.0,10.0
2012-09-15,Ajax,Waalwijk,1.2,6.5,13.0
2012-09-15,Antalyaspor,Galatasaray,5.0,3.75,1.67
2012-09-15,Bursaspor,Karabukspor,1.62,3.75,5.5
2012-09-15,Kasimpasa,Gaziantepspor,2.2,3.2,3.4
2012-09-15,Evian Thonon Gaillard,Bastia,2.3,3.2,3.2
2012-09-15,Sunderland,Liverpool,3.4,3.3,2.2
2012-09-15,Stoke,Man City,5.0,3.6,1.73
2012-09-15,Valenciennes,Bordeaux,2.63,3.0,2.88
2012-09-15,Troyes,Lille,4.0,3.2,2.0
2012-09-15,St Etienne,Sochaux,1.5,3.8,7.5
2012-09-15,Nice,Brest,2.0,3.2,4.0
2012-09-15,Arsenal,Southampton,1.36,5.0,8.5
2012-09-15,Fulham,West Brom,2.1,3.4,3.5
2012-09-15,Man United,Wigan,1.25,6.0,12.0
2012-09-15,Norwich,West Ham,2.38,3.4,3.0
2012-09-15,Braunschweig,Regensburg,1.44,4.2,7.5
2012-09-15,QPR,Chelsea,4.5,3.5,1.83
2012-09-15,VVV Venlo,Nijmegen,3.2,3.4,2.2
2012-09-15,Willem II,Twente,8.5,4.75,1.36
2012-09-15,Hibernian,Kilmarnock,2.25,3.25,3.2
2012-09-15,Genk,Waasland-Beveren,1.4,4.5,8.0
2012-09-15,Malaga,Levante,1.7,3.6,5.0
2012-09-15,Sevilla,Real Madrid,5.0,4.0,1.62
2012-09-15,Valencia,Celta,1.44,4.33,7.0
2012-09-15,Cercle Brugge,Lokeren,2.4,3.4,2.8
2012-09-15,Oud-Heverlee Leuven,Waregem,2.8,3.4,2.4
2012-09-15,Lierse,Anderlecht,5.0,3.8,1.67
2012-09-15,Gent,Mechelen,1.4,4.5,8.0
2012-09-15,Getafe,Barcelona,11.0,6.0,1.25
2012-09-15,Bergen,Charleroi,1.57,4.0,5.75
2012-09-16,Trabzonspor,Sivasspor,1.67,3.75,5.0
2012-09-16,Rennes,Lorient,1.83,3.25,4.75
2012-09-16,Sociedad,Zaragoza,1.8,3.5,4.5
2012-09-16,Lyon,Ajaccio,1.44,4.2,7.5
2012-09-16,Germinal,Standard,3.2,3.4,2.2
2012-09-16,Maritimo,Sp Lisbon,3.4,3.1,2.25
2012-09-16,Kaiserslautern,Duisburg,1.44,4.2,7.5
2012-09-16,Hertha,Aalen,1.44,4.33,7.0
2012-09-16,Erzgebirge Aue,Paderborn,2.5,3.3,2.8
2012-09-16,Nancy,Marseille,3.4,3.1,2.25
2012-09-16,Fenerbahce,Mersin Idman Yurdu,1.33,4.75,10.0
2012-09-16,Akhisar Belediyespor,Buyuksehyr,3.2,3.2,2.3
2012-09-16,Osasuna,Mallorca,2.2,3.25,3.25
2012-09-16,Granada,La Coruna,2.3,3.2,3.2
2012-09-16,Espanol,Ath Bilbao,2.2,3.4,3.2
