date,home_team,away_team,odds_h,odds_d,odds_a
2015-08-14,Bayern Munich,Hamburg,1.08,11.0,29.0
2015-08-14,Club Brugge,Kortrijk,1.4,4.75,7.0
2015-08-14,Tondela,Sp Lisbon,13.0,5.25,1.25
2015-08-14,Aston Villa,Man United,5.5,3.8,1.73
2015-08-14,Vitesse,Roda,1.45,4.75,6.0
2015-08-14,Monaco,Lille,1.62,3.6,6.5
2015-08-14,Paderborn,Sandhausen,2.1,3.4,3.4
2015-08-14,Heidenheim,Fortuna Dusseldorf,2.3,3.3,3.1
2015-08-14,Frankfurt FSV,Karlsruhe,2.8,3.4,2.45
2015-08-14,Fenerbahce,Eskisehirspor,1.4,4.75,7.0
2015-08-15,Hamilton,Dundee United,2.55,3.4,2.63
2015-08-15,Motherwell,Aberdeen,5.25,3.6,1.67
2015-08-15,Partick,Kilmarnock,1.7,4.0,4.5
2015-08-15,Ross County,Hearts,2.5,3.4,2.7
2015-08-15,Angers,Nantes,2.5,3.1,3.1
2015-08-15,Mainz,Ingolstadt,2.05,3.4,3.75
2015-08-15,Dundee,St Johnstone,2.25,3.4,3.1
2015-08-15,Leverkusen,Hoffenheim,1.5,4.33,6.5
2015-08-15,Dortmund,M'gladbach,1.73,3.75,5.0
2015-08-15,Darmstadt,Hannover,2.5,3.3,2.9
2015-08-15,Augsburg,Hertha,2.0,3.4,3.9
2015-08-15,Werder Bremen,Schalke 04,3.0,3.4,2.38
2015-08-15,Celtic,Inverness C,1.18,6.5,15.0
2015-08-15,Swansea,Newcastle,1.95,3.6,4.33
2015-08-15,Sunderland,Norwich,2.5,3.3,3.1
2015-08-15,Tottenham,Stoke,1.8,3.75,5.0
2015-08-15,Watford,West Brom,2.3,3.4,3.4
2015-08-15,West Ham,Leicester,2.25,3.5,3.4
2015-08-15,Waasland-Beveren,Waregem,2.88,3.3,2.4
2015-08-15,Mouscron-Peruwelz,Standard,5.25,3.6,1.67
2015-08-15,Lokeren,Mechelen,2.25,3.25,3.2
2015-08-15,Genk,Westerlo,1.4,4.75,7.0
2015-08-15,Troyes,Nice,2.15,3.25,3.6
2015-08-15,St Etienne,Bordeaux,1.95,3.4,4.2
2015-08-15,Rennes,Montpellier,2.25,3.1,3.5
2015-08-15,Guingamp,Lyon,3.6,3.25,2.15
2015-08-15,Belenenses,Rio Ave,2.45,3.1,3.0
2015-08-15,Southampton,Everton,1.95,3.6,4.33
2015-08-15,Caen,Toulouse,2.2,3.4,3.25
2015-08-15,Porto,Guimaraes,1.18,6.5,15.0
2015-08-15,Milton Keynes Dons,Preston,2.25,3.4,3.5
2015-08-15,Freiburg,Bochum,1.85,3.8,3.8
2015-08-15,QPR,Cardiff,2.05,3.5,4.0
2015-08-15,Nott'm Forest,Rotherham,1.91,3.6,4.5
2015-08-15,Twente,Den Haag,1.62,4.0,5.0
2015-08-15,Middlesbrough,Bolton,1.55,4.2,7.0
2015-08-15,Ipswich,Sheffield Weds,2.05,3.5,4.0
2015-08-15,Huddersfield,Blackburn,2.5,3.4,3.0
2015-08-15,Fulham,Brighton,2.5,3.4,3.0
2015-08-15,Braunschweig,RB Leipzig,2.9,3.3,2.4
2015-08-15,Derby,Charlton,1.62,4.1,6.0
2015-08-15,Buyuksehyr,Antalyaspor,1.7,3.5,5.25
2015-08-15,Sivasspor,Galatasaray,3.4,3.5,2.05
2015-08-15,Burnley,Birmingham,1.85,3.6,4.75
2015-08-15,Bristol City,Brentford,2.7,3.5,2.7
2015-08-15,Ajax,Willem II,1.33,5.0,9.0
2015-08-15,Trabzonspor,Bursaspor,2.25,3.4,3.1
2015-08-15,Excelsior,AZ Alkmaar,3.1,3.3,2.3
2015-08-15,Graafschap,Zwolle,2.6,3.6,2.5
2015-08-16,Crystal Palace,Arsenal,5.25,3.9,1.73
2015-08-16,Lorient,Bastia,1.85,3.4,4.75
2015-08-16,Paris SG,Ajaccio GFCO,1.11,10.0,21.0
2015-08-16,Reims,Marseille,3.5,3.25,2.2
2015-08-16,Heracles,Nijmegen,2.2,3.6,3.0
2015-08-16,PSV Eindhoven,Groningen,1.29,5.0,11.0
2015-08-16,Utrecht,Heerenveen,2.2,3.6,3.0
2015-08-16,Moreirense,Arouca,2.2,3.2,3.4
2015-08-16,Union Berlin,Kaiserslautern,3.2,3.25,2.25
2015-08-16,St Pauli,Greuther Furth,2.5,3.2,2.8
2015-08-16,Duisburg,Bielefeld,2.7,3.2,2.6
2015-08-16,Gaziantepspor,Kasimpasa,2.63,3.3,2.6
2015-08-16,Konyaspor,Akhisar Belediyespor,1.91,3.4,4.0
2015-08-16,Mersin Idman Yurdu,Besiktas,3.4,3.3,2.15
2015-08-16,Man City,Chelsea,2.1,3.5,3.75
2015-08-16,Cambuur,Feyenoord,4.2,3.6,1.83
2015-08-16,Gent,St Truiden,1.36,4.75,8.5
2015-08-16,Setubal,Boavista,2.25,3.2,3.25
2015-08-16,Sp Braga,Nacional,1.73,3.5,5.0
2015-08-16,Uniao Madeira,Maritimo,2.8,3.25,2.5
2015-08-16,Osmanlispor,Kayserispor,2.3,3.2,3.2
2015-08-16,Oostende,Anderlecht,4.0,3.75,1.83
2015-08-16,Oud-Heverlee Leuven,Charleroi,2.9,3.3,2.38
2015-08-16,Stuttgart,FC Koln,2.05,3.3,3.8
2015-08-16,Benfica,Estoril,1.3,5.5,9.0
2015-08-16,Wolves,Hull,2.6,3.4,2.9
2015-08-16,Reading,Leeds,1.91,3.6,4.5
2015-08-16,Wolfsburg,Ein Frankfurt,1.44,4.75,7.0
2015-08-17,Liverpool,Bournemouth,1.45,4.75,8.0
2015-08-17,Pacos Ferreira,Academica,1.8,3.3,4.75
2015-08-17,Nurnberg,Munich 1860,1.73,3.8,4.5
2015-08-17,Genclerbirligi,Rizespor,2.1,3.3,3.5
2015-08-18,Rotherham,Preston,3.0,3.4,2.5
2015-08-18,Huddersfield,Brighton,2.88,3.4,2.6
2015-08-18,Ipswich,Burnley,2.15,3.5,3.6
2015-08-18,Milton Keynes Dons,Bolton,1.95,3.6,4.33
2015-08-18,Nott'm Forest,Charlton,2.0,3.6,4.0
2015-08-18,Derby,Middlesbrough,2.5,3.4,3.0
2015-08-18,Blackburn,Cardiff,2.3,3.4,3.4
2015-08-19,Hull,Fulham,1.67,4.1,5.5
2015-08-19,Wolves,QPR,2.1,3.5,3.75
2015-08-19,Sheffield Weds,Reading,2.25,3.4,3.5
2015-08-19,Bristol City,Leeds,2.1,3.5,3.8
2015-08-21,Greuther Furth,Frankfurt FSV,1.62,3.75,5.5
2015-08-21,Sandhausen,Heidenheim,2.25,3.4,3.1
2015-08-21,Birmingham,Derby,2.88,3.4,2.6
2015-08-21,St Truiden,Genk,3.2,3.4,2.2
2015-08-21,Hertha,Werder Bremen,2.05,3.5,3.6
2015-08-21,Rio Ave,Sp Braga,3.25,3.2,2.25
2015-08-21,Bielefeld,Braunschweig,2.25,3.25,3.2
2015-08-21,Malaga,Sevilla,3.4,3.4,2.15
2015-08-21,Kasimpasa,Buyuksehyr,2.38,3.4,2.88
2015-08-21,Groningen,Excelsior,1.62,3.9,5.25
2015-08-21,Montpellier,Paris SG,8.0,4.2,1.45
2015-08-22,Hoffenheim,Bayern Munich,9.5,6.0,1.25
2015-08-22,Aberdeen,Dundee,1.5,4.0,7.0
2015-08-22,Dundee United,Celtic,9.5,5.5,1.29
2015-08-22,Hearts,Partick,1.91,3.4,4.0
2015-08-22,Inverness C,Hamilton,2.2,3.4,3.2
2015-08-22,Kilmarnock,Ross County,2.8,3.6,2.3
2015-08-22,St Johnstone,Motherwell,2.05,3.6,3.3
2015-08-22,Lazio,Bologna,1.5,4.2,7.0
2015-08-22,Waregem,Club Brugge,3.2,3.4,2.2
2015-08-22,Leicester,Tottenham,2.63,3.6,2.75
2015-08-22,Schalke 04,Darmstadt,1.44,4.5,7.5
2015-08-22,Hannover,Leverkusen,4.2,3.75,1.83
2015-08-22,Hamburg,Stuttgart,2.88,3.5,2.4
2015-08-22,FC Koln,Wolfsburg,4.2,3.8,1.83
2015-08-22,Verona,Roma,5.5,3.75,1.67
2015-08-22,Waasland-Beveren,Mouscron-Peruwelz,2.0,3.4,3.75
2015-08-22,Charleroi,Westerlo,1.53,4.0,6.0
2015-08-22,Ein Frankfurt,Augsburg,2.25,3.4,3.25
2015-08-22,Crystal Palace,Aston Villa,1.85,3.6,4.75
2015-08-22,Norwich,Stoke,2.3,3.3,3.5
2015-08-22,Sunderland,Swansea,4.0,3.4,2.1
2015-08-22,West Ham,Bournemouth,2.38,3.4,3.2
2015-08-22,Ajaccio GFCO,Angers,2.3,3.0,3.6
2015-08-22,Bastia,Guingamp,2.3,3.0,3.4
2015-08-22,Mechelen,Oud-Heverlee Leuven,1.75,3.75,4.5
2015-08-22,Lyon,Rennes,1.57,3.75,7.0
2015-08-22,Nice,Caen,2.2,3.3,3.4
2015-08-22,Toulouse,Monaco,3.1,3.1,2.5
2015-08-22,Ath Madrid,Las Palmas,1.2,6.5,15.0
2015-08-22,Espanol,Getafe,1.91,3.4,4.33
2015-08-22,La Coruna,Sociedad,2.5,3.2,3.0
2015-08-22,Vallecano,Valencia,3.6,3.5,2.05
2015-08-22,Nantes,Reims,2.2,3.1,3.6
2015-08-22,Maritimo,Porto,9.0,4.5,1.36
2015-08-22,Man United,Newcastle,1.36,5.25,10.0
2015-08-22,Reading,Milton Keynes Dons,2.2,3.4,3.6
2015-08-22,Fortuna Dusseldorf,Freiburg,2.5,3.4,2.7
2015-08-22,Karlsruhe,Duisburg,1.62,3.75,5.5
2015-08-22,Sp Lisbon,Pacos Ferreira,1.33,5.0,9.0
2015-08-22,Middlesbrough,Bristol City,1.57,4.2,6.5
2015-08-22,Preston,Ipswich,2.45,3.3,3.2
2015-08-22,QPR,Rotherham,1.75,3.8,5.25
2015-08-22,Charlton,Hull,3.9,3.3,2.15
2015-08-22,Cardiff,Wolves,2.75,3.4,2.75
2015-08-22,Roda,Graafschap,1.7,4.0,4.33
2015-08-22,Burnley,Brentford,2.3,3.6,3.2
2015-08-22,Brighton,Blackburn,2.05,3.4,4.1
2015-08-22,Bolton,Nott'm Forest,2.5,3.4,3.0
2015-08-22,Akhisar Belediyespor,Mersin Idman Yurdu,2.38,3.2,3.0
2015-08-22,Besiktas,Trabzonspor,1.67,3.75,5.0
2015-08-22,Kayserispor,Konyaspor,2.3,3.25,3.1
2015-08-22,Heerenveen,PSV Eindhoven,4.2,3.6,1.83
2015-08-22,Cambuur,Heracles,1.95,3.6,3.6
2015-08-22,Leeds,Sheffield Weds,2.63,3.3,2.9
2015-08-22,Fulham,Huddersfield,2.45,3.4,3.1
2015-08-23,Eskisehirspor,Sivasspor,2.15,3.75,3.0
2015-08-23,Bochum,Nurnberg,2.05,3.6,3.4
2015-08-23,Munich 1860,Union Berlin,2.38,3.3,2.9
2015-08-23,Zwolle,Twente,2.25,3.6,2.9
2015-08-23,RB Leipzig,St Pauli,1.62,3.75,5.5
2015-08-23,Den Haag,Utrecht,2.25,3.4,3.1
2015-08-23,Feyenoord,Vitesse,1.67,4.2,4.33
2015-08-23,Nacional,Uniao Madeira,1.8,3.4,4.75
2015-08-23,West Brom,Chelsea,6.5,4.0,1.62
2015-08-23,Watford,Southampton,2.8,3.3,2.75
2015-08-23,Everton,Man City,5.0,4.0,1.73
2015-08-23,AZ Alkmaar,Willem II,2.0,3.6,3.5
2015-08-23,Nijmegen,Ajax,4.5,3.75,1.75
2015-08-23,Guimaraes,Belenenses,1.85,3.3,4.5
2015-08-23,Anderlecht,Lokeren,1.53,4.2,5.75
2015-08-23,Lorient,St Etienne,2.63,3.0,3.0
2015-08-23,Rizespor,Fenerbahce,4.33,3.75,1.75
2015-08-23,Antalyaspor,Genclerbirligi,2.25,3.4,3.1
2015-08-23,M'gladbach,Mainz,1.67,4.0,5.0
2015-08-23,Empoli,Chievo,2.15,3.25,3.6
2015-08-23,Fiorentina,Milan,2.15,3.4,3.5
2015-08-23,Frosinone,Torino,3.5,3.25,2.2
2015-08-23,Inter,Atalanta,1.45,4.33,7.5
2015-08-23,Juventus,Udinese,1.29,5.5,11.0
2015-08-23,Palermo,Genoa,2.2,3.4,3.3
2015-08-23,Sassuolo,Napoli,4.33,3.75,1.8
2015-08-23,Standard,Oostende,1.75,3.75,4.5
2015-08-23,Kortrijk,Gent,3.4,3.5,2.05
2015-08-23,Bursaspor,Gaziantepspor,1.36,4.75,8.5
2015-08-23,Arouca,Benfica,10.0,4.75,1.33
2015-08-23,Boavista,Tondela,1.95,3.3,4.0
2015-08-23,Estoril,Moreirense,1.7,3.5,5.25
2015-08-23,Marseille,Troyes,1.62,3.8,6.0
2015-08-23,Lille,Bordeaux,2.1,3.2,3.8
2015-08-23,Ingolstadt,Dortmund,7.0,4.5,1.45
2015-08-23,Sampdoria,Carpi,1.8,3.5,4.75
2015-08-23,Sp Gijon,Real Madrid,13.0,6.5,1.22
2015-08-23,Betis,Villarreal,2.8,3.25,2.6
2015-08-23,Ath Bilbao,Barcelona,6.5,4.33,1.5
2015-08-23,Levante,Celta,3.6,3.3,2.15
2015-08-24,Galatasaray,Osmanlispor,1.4,4.5,7.5
2015-08-24,Granada,Eibar,1.91,3.3,4.5
2015-08-24,Kaiserslautern,Paderborn,1.6,3.8,5.75
2015-08-24,Arsenal,Liverpool,1.75,4.0,5.0
2015-08-24,Academica,Setubal,2.15,3.3,3.4
2015-08-28,Villarreal,Espanol,1.57,3.8,6.5
2015-08-28,Wolfsburg,Schalke 04,2.0,3.8,3.5
2015-08-28,Freiburg,Sandhausen,1.83,3.5,4.2
2015-08-28,Heidenheim,Kaiserslautern,3.1,3.3,2.3
2015-08-28,Union Berlin,RB Leipzig,3.4,3.3,2.15
2015-08-28,Gaziantepspor,Besiktas,5.75,4.0,1.57
2015-08-28,Genk,Charleroi,1.85,3.6,4.0
2015-08-28,Willem II,Nijmegen,1.83,3.5,4.2
2015-08-28,Blackburn,Bolton,2.15,3.4,3.75
2015-08-28,Guingamp,Marseille,4.0,3.3,2.0
2015-08-29,Tottenham,Everton,2.0,3.5,4.2
2015-08-29,Setubal,Rio Ave,2.38,3.1,3.1
2015-08-29,Stuttgart,Ein Frankfurt,1.95,3.6,3.8
2015-08-29,Mainz,Hannover,2.0,3.5,3.8
2015-08-29,FC Koln,Hamburg,1.83,3.5,4.5
2015-08-29,Duisburg,Greuther Furth,3.4,3.25,2.15
2015-08-29,Paderborn,Bielefeld,2.38,3.25,3.0
2015-08-29,Huddersfield,QPR,2.6,3.5,2.8
2015-08-29,Derby,Leeds,1.67,3.8,6.0
2015-08-29,Bristol City,Burnley,2.5,3.4,3.0
2015-08-29,Augsburg,Ingolstadt,2.0,3.4,3.8
2015-08-29,Brentford,Reading,2.25,3.5,3.4
2015-08-29,Ross County,Dundee United,2.1,3.5,3.3
2015-08-29,Partick,Aberdeen,5.0,3.8,1.67
2015-08-29,Porto,Estoril,1.17,6.5,17.0
2015-08-29,Motherwell,Kilmarnock,1.83,3.75,4.0
2015-08-29,Dundee,Inverness C,2.1,3.3,3.5
2015-08-29,Celtic,St Johnstone,1.17,7.0,15.0
2015-08-29,Mersin Idman Yurdu,Kayserispor,2.6,3.2,2.7
2015-08-29,Konyaspor,Galatasaray,3.2,3.4,2.2
2015-08-29,Genclerbirligi,Kasimpasa,2.5,3.3,2.8
2015-08-29,Buyuksehyr,Bursaspor,2.38,3.25,3.0
2015-08-29,Darmstadt,Hoffenheim,3.0,3.3,2.4
2015-08-29,Bayern Munich,Leverkusen,1.33,5.25,9.0
2015-08-29,Angers,Nice,2.3,3.1,3.4
2015-08-29,Caen,Lyon,3.3,3.3,2.25
2015-08-29,Lille,Ajaccio GFCO,1.4,4.0,10.0
2015-08-29,Reims,Lorient,2.25,3.1,3.5
2015-08-29,Rennes,Toulouse,2.15,3.25,3.6
2015-08-29,Troyes,Montpellier,2.5,3.1,3.0
2015-08-29,Hamilton,Hearts,3.2,3.4,2.2
2015-08-29,Utrecht,Groningen,2.0,3.5,3.6
2015-08-29,Aston Villa,Sunderland,1.91,3.5,4.75
2015-08-29,Heerenveen,Zwolle,1.83,3.75,4.0
2015-08-29,Heracles,Twente,2.4,3.5,2.75
2015-08-29,Rotherham,Fulham,2.5,3.4,3.0
2015-08-29,Bologna,Sassuolo,2.25,3.3,3.3
2015-08-29,Wolves,Charlton,1.85,3.6,4.75
2015-08-29,Sheffield Weds,Middlesbrough,3.6,3.4,2.2
2015-08-29,Milan,Empoli,1.5,4.2,7.0
2015-08-29,Milton Keynes Dons,Birmingham,2.2,3.6,3.4
2015-08-29,Oud-Heverlee Leuven,St Truiden,2.05,3.6,3.4
2015-08-29,Mouscron-Peruwelz,Kortrijk,3.1,3.1,2.4
2015-08-29,Gent,Mechelen,1.5,3.8,7.5
2015-08-29,Sociedad,Sp Gijon,1.85,3.5,4.5
2015-08-29,Real Madrid,Betis,1.1,10.0,26.0
2015-08-29,Celta,Vallecano,1.53,4.33,6.0
2015-08-29,Barcelona,Malaga,1.1,10.0,26.0
2015-08-29,Oostende,Waregem,1.91,3.5,4.0
2015-08-29,Ipswich,Brighton,2.2,3.4,3.6
2015-08-29,Nott'm Forest,Cardiff,2.4,3.4,3.2
2015-08-29,Benfica,Moreirense,1.2,6.0,15.0
2015-08-29,Stoke,West Brom,1.95,3.4,4.5
2015-08-29,Newcastle,Arsenal,6.0,4.2,1.62
2015-08-29,Man City,Watford,1.2,8.0,15.0
2015-08-29,Excelsior,Graafschap,1.7,4.0,4.33
2015-08-29,Liverpool,West Ham,1.36,5.5,9.0
2015-08-29,Chelsea,Crystal Palace,1.36,5.0,11.0
2015-08-29,Bournemouth,Leicester,2.2,3.6,3.4
2015-08-29,Hull,Preston,2.05,3.4,4.2
2015-08-30,Chievo,Lazio,3.4,3.3,2.2
2015-08-30,Atalanta,Frosinone,1.75,3.5,5.25
2015-08-30,Academica,Sp Lisbon,8.5,4.33,1.4
2015-08-30,Genoa,Verona,2.0,3.5,3.8
2015-08-30,Napoli,Sampdoria,1.44,4.5,7.5
2015-08-30,Carpi,Inter,4.5,3.5,1.85
2015-08-30,Eibar,Ath Bilbao,4.0,3.1,2.1
2015-08-30,Las Palmas,Levante,1.91,3.3,4.5
2015-08-30,Sp Braga,Boavista,1.5,3.6,8.5
2015-08-30,Roma,Juventus,2.6,3.2,2.8
2015-08-30,Sevilla,Ath Madrid,2.8,3.2,2.63
2015-08-30,Valencia,La Coruna,1.44,4.33,8.0
2015-08-30,Tondela,Nacional,2.9,3.1,2.5
2015-08-30,Getafe,Granada,2.05,3.2,4.0
2015-08-30,Pacos Ferreira,Arouca,2.1,3.2,3.6
2015-08-30,Trabzonspor,Akhisar Belediyespor,1.62,3.75,5.5
2015-08-30,PSV Eindhoven,Feyenoord,1.73,3.6,4.75
2015-08-30,Dortmund,Hertha,1.2,6.5,17.0
2015-08-30,Werder Bremen,M'gladbach,3.2,3.4,2.25
2015-08-30,Swansea,Man United,3.6,3.3,2.25
2015-08-30,Southampton,Norwich,2.05,3.5,4.0
2015-08-30,Club Brugge,Standard,1.75,3.5,4.75
2015-08-30,Lokeren,Waasland-Beveren,1.44,4.33,7.0
2015-08-30,Westerlo,Anderlecht,5.5,4.0,1.57
2015-08-30,Ajax,Den Haag,1.36,4.75,8.5
2015-08-30,AZ Alkmaar,Roda,1.7,3.8,4.6
2015-08-30,St Etienne,Bastia,1.73,3.4,5.75
2015-08-30,Vitesse,Cambuur,1.44,4.75,6.0
2015-08-30,Braunschweig,Karlsruhe,2.5,3.1,2.9
2015-08-30,Frankfurt FSV,St Pauli,2.7,3.2,2.63
2015-08-30,Nurnberg,Fortuna Dusseldorf,2.1,3.5,3.3
2015-08-30,Udinese,Palermo,2.15,3.3,3.6
2015-08-30,Monaco,Paris SG,4.2,3.25,2.0
2015-08-30,Bordeaux,Nantes,2.0,3.25,4.2
2015-08-30,Eskisehirspor,Rizespor,1.91,3.3,4.2
2015-08-30,Torino,Fiorentina,2.5,3.2,3.0
2015-08-30,Sivasspor,Osmanlispor,2.0,3.3,3.8
2015-08-30,Fenerbahce,Antalyaspor,1.25,5.75,11.0
2015-08-31,Bochum,Munich 1860,1.75,3.75,4.5
2015-08-31,Uniao Madeira,Guimaraes,2.9,3.1,2.5
2015-08-31,Belenenses,Maritimo,2.3,3.1,3.25
2015-09-11,Inverness C,Hearts,3.0,3.2,2.4
2015-09-11,M'gladbach,Hamburg,1.67,4.0,5.0
2015-09-11,Benfica,Belenenses,1.25,5.5,13.0
2015-09-11,Reading,Ipswich,2.25,3.3,3.6
2015-09-11,Mouscron-Peruwelz,Club Brugge,5.75,4.2,1.53
2015-09-11,Sandhausen,Bochum,3.2,3.4,2.2
2015-09-11,Paris SG,Bordeaux,1.25,5.75,13.0
2015-09-11,RB Leipzig,Paderborn,1.67,3.75,5.0
2015-09-11,Kaiserslautern,Freiburg,2.1,3.4,3.4
2015-09-11,Levante,Sevilla,4.75,3.75,1.75
2015-09-12,Leverkusen,Darmstadt,1.25,6.0,13.0
2015-09-12,Twente,Ajax,4.2,4.0,1.73
2015-09-12,Roda,Nijmegen,2.1,3.6,3.2
2015-09-12,Bayern Munich,Augsburg,1.13,9.5,19.0
2015-09-12,Bursaspor,Genclerbirligi,1.67,3.75,5.0
2015-09-12,Antalyaspor,Eskisehirspor,2.3,3.3,3.1
2015-09-12,Zwolle,Excelsior,1.73,3.8,4.5
