date,home_team,away_team,odds_h,odds_d,odds_a
2011-07-31,Hearts,Dundee United,2.0,3.3,3.8
2011-07-31,Club Brugge,Westerlo,1.44,4.33,7.0
2011-08-05,Hull,Blackpool,2.25,3.4,3.1
2011-08-05,Anderlecht,Mechelen,1.4,4.5,8.0
2011-08-05,Excelsior,Feyenoord,3.4,3.4,2.1
2011-08-05,Dortmund,Hamburg,1.57,3.8,6.0
2011-08-05,Fortuna Dusseldorf,Ingolstadt,1.57,3.75,6.0
2011-08-05,St Pauli,Aachen,1.57,4.0,5.75
2011-08-05,Union Berlin,Paderborn,2.1,3.4,3.4
2011-08-06,Roda,Groningen,2.2,3.5,3.1
2011-08-06,Augsburg,Freiburg,2.25,3.4,3.1
2011-08-06,Southampton,Leeds,2.2,3.4,3.2
2011-08-06,Brighton,Doncaster,1.83,3.5,4.33
2011-08-06,Bristol City,Ipswich,2.38,3.4,2.88
2011-08-06,Burnley,Watford,1.91,3.4,4.0
2011-08-06,Coventry,Leicester,3.75,3.4,2.0
2011-08-06,FC Koln,Wolfsburg,2.5,3.4,2.7
2011-08-06,Derby,Birmingham,2.63,3.3,2.63
2011-08-06,Nott'm Forest,Barnsley,1.67,3.6,5.5
2011-08-06,Reading,Millwall,1.83,3.5,4.2
2011-08-06,Peterboro,Crystal Palace,2.2,3.4,3.2
2011-08-06,Paris SG,Lorient,1.53,3.8,6.75
2011-08-06,Nice,Lyon,4.0,3.2,2.0
2011-08-06,Nancy,Lille,3.5,3.1,2.2
2011-08-06,Montpellier,Auxerre,2.1,3.1,3.8
2011-08-06,Marseille,Sochaux,1.53,3.8,6.75
2011-08-06,Caen,Valenciennes,2.3,3.0,3.4
2011-08-06,Middlesbrough,Portsmouth,2.0,3.4,3.75
2011-08-06,VVV Venlo,Utrecht,2.88,3.4,2.38
2011-08-06,Hannover,Hoffenheim,2.1,3.4,3.4
2011-08-06,Stuttgart,Schalke 04,2.2,3.4,3.2
2011-08-06,Heerenveen,Nijmegen,1.73,3.75,4.5
2011-08-06,Waalwijk,Heracles,3.2,3.4,2.2
2011-08-06,Greuther Furth,Dresden,1.57,3.8,6.0
2011-08-06,Cottbus,Munich 1860,2.2,3.4,3.2
2011-08-06,Cercle Brugge,Bergen,1.95,3.5,3.8
2011-08-06,Germinal,Gent,3.3,3.4,2.15
2011-08-06,Lierse,Genk,4.33,3.5,1.83
2011-08-06,Waregem,Oud-Heverlee Leuven,1.73,3.5,5.0
2011-08-06,Hertha,Nurnberg,2.1,3.4,3.4
2011-08-06,Ajaccio,Toulouse,2.63,3.0,2.88
2011-08-06,Dunfermline,Inverness C,2.63,3.25,2.63
2011-08-06,Dundee United,St Mirren,1.73,3.5,5.0
2011-08-06,Brest,Evian Thonon Gaillard,2.3,3.0,3.4
2011-08-06,Werder Bremen,Kaiserslautern,1.8,3.6,4.33
2011-08-07,Westerlo,Kortrijk,2.0,3.4,3.75
2011-08-07,NAC Breda,Twente,5.0,3.8,1.67
2011-08-07,Den Haag,Vitesse,2.0,3.6,3.5
2011-08-07,West Ham,Cardiff,1.8,3.5,4.5
2011-08-07,AZ Alkmaar,PSV Eindhoven,2.75,3.3,2.5
2011-08-07,Graafschap,Ajax,10.0,5.5,1.29
2011-08-07,Standard,Lokeren,1.57,3.8,6.0
2011-08-07,St Truiden,Club Brugge,5.75,4.0,1.57
2011-08-07,Bordeaux,St Etienne,1.91,3.25,4.33
2011-08-07,Dijon,Rennes,2.88,3.0,2.63
2011-08-07,Aberdeen,Celtic,9.0,5.0,1.33
2011-08-07,Motherwell,Hearts,2.6,3.2,2.75
2011-08-07,Erzgebirge Aue,Karlsruhe,2.0,3.4,3.75
2011-08-07,Braunschweig,Ein Frankfurt,2.5,3.3,2.8
2011-08-07,Bayern Munich,M'gladbach,1.2,6.5,13.0
2011-08-07,Mainz,Leverkusen,3.8,3.5,1.95
2011-08-07,Frankfurt FSV,Duisburg,3.1,3.4,2.25
2011-08-08,Hansa Rostock,Bochum,2.75,3.2,2.6
2011-08-12,Bochum,St Pauli,2.25,3.4,3.1
2011-08-12,Dresden,Union Berlin,2.5,3.3,2.75
2011-08-12,Karlsruhe,Braunschweig,2.15,3.4,3.25
2011-08-12,Gil Vicente,Benfica,9.0,4.2,1.4
2011-08-13,Hamburg,Hertha,1.95,3.6,3.6
2011-08-13,Hoffenheim,Dortmund,4.5,3.75,1.73
2011-08-13,M'gladbach,Stuttgart,2.5,3.4,2.7
2011-08-13,Nurnberg,Hannover,2.3,3.4,3.0
2011-08-13,Aachen,Cottbus,2.25,3.4,3.1
2011-08-13,Paderborn,Greuther Furth,3.25,3.3,2.2
2011-08-13,St Mirren,Motherwell,2.6,3.25,2.7
2011-08-13,St Johnstone,Dunfermline,1.91,3.25,4.33
2011-08-13,Freiburg,Mainz,2.3,3.4,3.0
2011-08-13,Inverness C,Rangers,7.5,4.5,1.4
2011-08-13,Celtic,Dundee United,1.25,5.5,12.0
2011-08-13,Wolfsburg,Bayern Munich,4.0,3.75,1.83
2011-08-13,Rio Ave,Sp Braga,3.25,3.1,2.3
2011-08-13,Barnsley,Southampton,3.0,3.25,2.38
2011-08-13,Birmingham,Coventry,1.8,3.5,4.5
2011-08-13,Crystal Palace,Burnley,2.63,3.3,2.63
2011-08-13,Doncaster,West Ham,4.0,3.4,1.91
2011-08-13,Ipswich,Hull,2.0,3.4,3.75
2011-08-13,Leeds,Middlesbrough,2.1,3.4,3.4
2011-08-13,Leicester,Reading,1.8,3.6,4.33
2011-08-13,Hearts,Aberdeen,1.7,3.6,5.0
2011-08-13,Millwall,Nott'm Forest,2.4,3.3,2.9
2011-08-13,Watford,Derby,2.1,3.25,3.6
2011-08-13,Sp Lisbon,Olhanense,1.4,4.33,8.5
2011-08-13,Kortrijk,Cercle Brugge,2.2,3.3,3.25
2011-08-13,Germinal,Westerlo,2.0,3.5,3.6
2011-08-13,Gent,Standard,2.1,3.5,3.3
2011-08-13,Genk,Waregem,1.5,4.2,6.5
2011-08-13,Club Brugge,Oud-Heverlee Leuven,1.22,6.0,12.0
2011-08-13,Bergen,St Truiden,1.91,3.4,4.0
2011-08-13,Portsmouth,Brighton,2.4,3.3,2.88
2011-08-13,Schalke 04,FC Koln,1.62,3.8,5.5
2011-08-13,Blackburn,Wolves,2.2,3.2,3.5
2011-08-13,Toulouse,Dijon,1.6,3.5,6.5
2011-08-13,Twente,AZ Alkmaar,1.75,3.6,4.75
2011-08-13,St Etienne,Nancy,2.0,3.2,4.0
2011-08-13,Vitesse,VVV Venlo,1.53,4.0,6.0
2011-08-13,Valenciennes,Brest,1.91,3.3,4.2
2011-08-13,Sochaux,Caen,2.0,3.2,4.0
2011-08-13,Wigan,Norwich,2.2,3.2,3.5
2011-08-13,Feyenoord,Roda,1.75,3.75,4.33
2011-08-13,Newcastle,Arsenal,3.75,3.25,2.1
2011-08-13,QPR,Bolton,2.4,3.25,3.0
2011-08-13,Fulham,Aston Villa,2.2,3.2,3.5
2011-08-13,Rennes,Paris SG,2.7,3.1,2.7
2011-08-13,Lyon,Ajaccio,1.3,5.0,11.0
2011-08-13,Lorient,Bordeaux,2.4,3.2,3.0
2011-08-13,Liverpool,Sunderland,1.57,3.6,7.0
2011-08-13,PSV Eindhoven,Waalwijk,1.17,7.0,15.0
2011-08-14,Groningen,Den Haag,1.67,3.75,5.0
2011-08-14,Ajax,Heerenveen,1.22,6.0,13.0
2011-08-14,Blackpool,Peterboro,1.8,3.6,4.33
2011-08-14,Cardiff,Bristol City,1.67,3.75,5.0
2011-08-14,Munich 1860,Erzgebirge Aue,1.73,3.6,4.75
2011-08-14,Utrecht,Graafschap,1.5,4.2,6.5
2011-08-14,Heracles,NAC Breda,1.67,4.0,4.75
2011-08-14,Auxerre,Marseille,3.6,3.2,2.1
2011-08-14,Evian Thonon Gaillard,Nice,2.2,3.2,3.4
2011-08-14,Lille,Montpellier,1.62,3.6,6.0
2011-08-14,Feirense ,Nacional,2.8,3.1,2.6
2011-08-14,Guimaraes,Porto,7.0,4.0,1.5
2011-08-14,Maritimo,Beira Mar,1.91,3.2,4.33
2011-08-14,Setubal,Pacos Ferreira,2.5,3.1,2.9
2011-08-14,Lokeren,Anderlecht,4.5,3.75,1.75
2011-08-14,Mechelen,Lierse,1.8,3.5,4.5
2011-08-14,Kilmarnock,Hibernian,2.3,3.3,3.0
2011-08-14,Duisburg,Hansa Rostock,1.75,3.75,4.5
2011-08-14,Ingolstadt,Frankfurt FSV,1.83,3.5,4.33
2011-08-14,Kaiserslautern,Augsburg,1.83,3.5,4.2
2011-08-14,Stoke,Chelsea,5.5,3.5,1.7
2011-08-14,West Brom,Man United,6.5,4.0,1.53
2011-08-14,Leverkusen,Werder Bremen,1.83,3.6,4.2
2011-08-15,Leiria,Academica,2.5,3.2,2.8
2011-08-15,Ein Frankfurt,Fortuna Dusseldorf,1.91,3.4,4.0
2011-08-15,Man City,Swansea,1.29,5.0,13.0
2011-08-15,Nijmegen,Excelsior,1.44,4.33,7.0
2011-08-16,Barnsley,Middlesbrough,3.1,3.3,2.3
2011-08-16,Crystal Palace,Coventry,2.0,3.4,3.75
2011-08-16,Portsmouth,Reading,2.9,3.3,2.4
2011-08-16,Doncaster,Nott'm Forest,3.3,3.3,2.2
2011-08-16,Ipswich,Southampton,2.6,3.4,2.6
2011-08-16,Leeds,Hull,2.4,3.3,2.9
2011-08-16,Watford,West Ham,3.2,3.4,2.2
2011-08-17,Cardiff,Brighton,2.0,3.4,3.75
2011-08-17,Leicester,Bristol City,1.5,4.0,7.0
2011-08-17,Blackpool,Derby,1.83,3.5,4.33
2011-08-17,Millwall,Peterboro,1.91,3.5,4.0
2011-08-19,Roda,Waalwijk,1.5,4.0,7.0
2011-08-19,Greuther Furth,Ingolstadt,1.62,3.8,5.5
2011-08-19,Porto,Gil Vicente,1.17,7.0,16.0
2011-08-19,Fortuna Dusseldorf,Munich 1860,2.0,3.5,3.6
2011-08-19,M'gladbach,Wolfsburg,2.7,3.3,2.6
2011-08-19,Lierse,Germinal,2.2,3.3,3.3
2011-08-19,Hansa Rostock,Aachen,1.95,3.5,3.8
2011-08-20,Benfica,Feirense,1.2,6.5,13.0
2011-08-20,Southampton,Millwall,1.73,3.5,5.0
2011-08-20,Reading,Barnsley,1.57,4.0,5.5
2011-08-20,Derby,Doncaster,1.73,3.75,4.6
2011-08-20,Nott'm Forest,Leicester,2.4,3.3,2.9
2011-08-20,Ajaccio,Evian Thonon Gaillard,2.38,3.1,3.1
2011-08-20,Hull,Crystal Palace,1.83,3.4,4.5
2011-08-20,Coventry,Watford,2.5,3.4,2.75
2011-08-20,Burnley,Cardiff,2.5,3.5,2.63
2011-08-20,Bristol City,Portsmouth,2.4,3.3,2.9
2011-08-20,Brighton,Blackpool,2.1,3.5,3.3
2011-08-20,Peterboro,Ipswich,2.25,3.5,3.0
2011-08-20,Westerlo,Gent,3.4,3.4,2.1
2011-08-20,Bordeaux,Auxerre,1.83,3.25,4.75
2011-08-20,Nice,Toulouse,2.6,3.0,2.88
2011-08-20,FC Koln,Kaiserslautern,2.3,3.3,3.1
2011-08-20,Dortmund,Nurnberg,1.29,5.0,11.0
2011-08-20,Bayern Munich,Hamburg,1.33,5.0,9.0
2011-08-20,St Truiden,Lokeren,2.8,3.3,2.5
2011-08-20,Augsburg,Hoffenheim,2.8,3.3,2.5
2011-08-20,Hibernian,St Mirren,2.2,3.2,3.4
2011-08-20,Dundee United,Dunfermline,1.7,3.5,5.25
2011-08-20,Aberdeen,Inverness C,2.38,3.25,3.0
2011-08-20,Swansea,Wigan,2.1,3.3,3.6
2011-08-20,Sunderland,Newcastle,2.2,3.25,3.4
2011-08-20,Everton,QPR,1.53,3.8,7.0
2011-08-20,Chelsea,West Brom,1.3,5.5,10.0
2011-08-20,Stuttgart,Leverkusen,2.3,3.4,3.0
2011-08-20,Werder Bremen,Freiburg,1.55,4.0,6.0
2011-08-20,Caen,Lille,3.6,3.25,2.1
2011-08-20,Brest,Lyon,3.75,3.25,2.05
2011-08-20,Aston Villa,Blackburn,1.73,3.4,5.5
2011-08-20,Braunschweig,Erzgebirge Aue,1.73,3.5,5.0
2011-08-20,Union Berlin,Bochum,2.63,3.3,2.63
2011-08-20,Arsenal,Liverpool,2.5,3.25,2.9
2011-08-20,Vitesse,Utrecht,1.8,3.6,4.33
2011-08-20,Cercle Brugge,Genk,3.3,3.3,2.2
2011-08-20,NAC Breda,Groningen,3.0,3.5,2.25
2011-08-20,Heerenveen,Twente,3.2,3.4,2.2
2011-08-20,Excelsior,Graafschap,2.3,3.4,3.0
2011-08-20,Oud-Heverlee Leuven,Mechelen,3.1,3.3,2.3
2011-08-20,Dijon,Lorient,2.8,3.1,2.63
2011-08-21,Frankfurt FSV,Ein Frankfurt,6.0,3.8,1.57
2011-08-21,Kilmarnock,Hearts,2.63,3.3,2.6
2011-08-21,Mainz,Schalke 04,2.5,3.3,2.75
2011-08-21,Pacos Ferreira,Leiria,2.0,3.2,4.0
2011-08-21,Beira Mar,Sp Lisbon,4.75,3.25,1.83
2011-08-21,Academica,Rio Ave,2.4,3.1,3.1
2011-08-21,Dresden,Paderborn,2.0,3.4,3.75
2011-08-21,Cottbus,Karlsruhe,1.91,3.5,4.0
2011-08-21,Middlesbrough,Birmingham,2.0,3.5,3.6
2011-08-21,Marseille,St Etienne,1.53,3.75,7.0
2011-08-21,Montpellier,Rennes,2.6,3.0,2.9
2011-08-21,Nancy,Sochaux,2.25,3.1,3.4
2011-08-21,Paris SG,Valenciennes,1.5,4.0,7.0
2011-08-21,Celtic,St Johnstone,1.2,6.0,16.0
2011-08-21,Motherwell,Rangers,5.5,3.6,1.67
2011-08-21,Wolves,Fulham,2.38,3.25,3.1
2011-08-21,Norwich,Stoke,2.6,3.3,2.75
2011-08-21,Bolton,Man City,4.75,3.5,1.8
2011-08-21,Hannover,Hertha,2.2,3.3,3.3
2011-08-21,West Ham,Leeds,1.73,3.6,4.8
2011-08-21,Sp Braga,Maritimo,1.62,3.6,6.0
2011-08-21,AZ Alkmaar,Nijmegen,1.44,4.33,7.0
2011-08-21,Den Haag,PSV Eindhoven,4.75,4.0,1.67
2011-08-21,Heracles,Feyenoord,2.0,3.6,3.5
2011-08-21,VVV Venlo,Ajax,12.0,5.5,1.25
2011-08-21,Waregem,Club Brugge,2.63,3.5,2.5
2011-08-21,Standard,Kortrijk,1.53,3.8,6.75
2011-08-21,Anderlecht,Bergen,1.33,5.0,9.0
2011-08-22,Man United,Tottenham,1.67,3.75,5.5
2011-08-22,St Pauli,Duisburg,1.85,3.5,4.2
2011-08-22,Olhanense,Setubal,2.2,3.2,3.4
2011-08-26,Duisburg,Dresden,1.8,3.6,4.33
2011-08-26,Ajax,Vitesse,1.2,6.5,13.0
2011-08-26,Bochum,Greuther Furth,2.6,3.3,2.63
2011-08-26,Ingolstadt,Hansa Rostock,2.2,3.4,3.2
2011-08-26,Hertha,Stuttgart,2.5,3.4,2.7
2011-08-27,Millwall,Barnsley,1.62,3.75,5.5
2011-08-27,Auxerre,Ajaccio,1.8,3.3,4.75
2011-08-27,Portsmouth,Cardiff,2.5,3.3,2.75
2011-08-27,Sp Gijon,Sociedad,2.05,3.25,3.75
2011-08-27,Valencia,Santander,1.4,4.33,8.0
2011-08-27,Gil Vicente,Academica,2.5,3.0,3.0
2011-08-27,Karlsruhe,Frankfurt FSV,1.73,3.75,4.5
2011-08-27,Lorient,Nancy,1.91,3.2,4.33
2011-08-27,Bergen,Waregem,2.1,3.5,3.3
2011-08-27,Genk,Mechelen,1.73,3.6,4.75
2011-08-27,Gent,Lierse,1.36,4.75,8.0
2011-08-27,Kortrijk,St Truiden,1.57,4.0,5.5
2011-08-27,Aachen,Fortuna Dusseldorf,3.1,3.4,2.25
2011-08-27,Lyon,Montpellier,1.5,4.0,7.0
2011-08-27,Dunfermline,Motherwell,2.8,3.25,2.5
2011-08-27,Valenciennes,Bordeaux,2.6,3.0,2.9
2011-08-27,Nijmegen,Heracles,2.1,3.5,3.3
2011-08-27,Twente,VVV Venlo,1.17,6.5,17.0
2011-08-27,Utrecht,Roda,1.83,3.75,4.0
2011-08-27,Waalwijk,NAC Breda,2.0,3.6,3.5
2011-08-27,Freiburg,Wolfsburg,2.8,3.25,2.5
2011-08-27,Hamburg,FC Koln,1.85,3.6,4.0
2011-08-27,Hoffenheim,Werder Bremen,2.3,3.4,3.0
2011-08-27,Kaiserslautern,Bayern Munich,6.5,4.2,1.5
2011-08-27,Leverkusen,Dortmund,2.6,3.4,2.6
2011-08-27,Nice,Brest,2.2,3.1,3.6
2011-08-27,Nurnberg,Augsburg,1.73,3.6,4.75
2011-08-27,Blackburn,Everton,3.3,3.25,2.25
2011-08-27,Chelsea,Norwich,1.2,6.5,15.0
2011-08-27,Liverpool,Bolton,1.4,4.5,8.5
2011-08-27,Swansea,Sunderland,2.38,3.3,3.0
2011-08-27,Wigan,QPR,2.25,3.3,3.25
2011-08-27,St Johnstone,Dundee United,2.5,3.25,2.8
2011-08-27,Inverness C,Kilmarnock,2.25,3.4,3.1
2011-08-27,Lokeren,Oud-Heverlee Leuven,1.62,3.75,5.5
2011-08-27,Granada,Betis,2.3,3.4,3.0
2011-08-27,Aston Villa,Wolves,2.1,3.25,3.75
2011-08-27,Westerlo,Cercle Brugge,2.2,3.4,3.2
2011-08-27,Evian Thonon Gaillard,Dijon,1.91,3.25,4.33
2011-08-27,Middlesbrough,Coventry,1.67,3.75,5.0
2011-08-27,Brighton,Peterboro,1.91,3.6,3.75
2011-08-27,Crystal Palace,Blackpool,2.63,3.25,2.63
2011-08-27,Doncaster,Bristol City,2.5,3.25,2.8
2011-08-27,Derby,Burnley,2.38,3.4,2.88
2011-08-27,Ipswich,Leeds,2.38,3.5,2.8
2011-08-27,Leicester,Southampton,2.38,3.25,3.0
2011-08-27,Hull,Reading,2.63,3.25,2.63
2011-08-28,Schalke 04,M'gladbach,1.8,3.6,4.33
2011-08-28,Rangers,Aberdeen,1.25,6.0,10.0
2011-08-28,Munich 1860,Union Berlin,1.7,3.75,4.75
2011-08-28,West Brom,Stoke,2.1,3.25,3.75
2011-08-28,Ein Frankfurt,Paderborn,1.36,4.75,8.5
2011-08-28,Braunschweig,St Pauli,2.4,3.4,2.8
2011-08-28,Man United,Arsenal,1.5,4.33,6.5
2011-08-28,Newcastle,Fulham,2.1,3.25,3.75
2011-08-28,Tottenham,Man City,2.88,3.3,2.5
2011-08-28,Zaragoza,Real Madrid,8.5,5.0,1.33
2011-08-28,Ath Madrid,Osasuna,1.53,3.8,6.5
2011-08-28,Mallorca,Espanol,2.0,3.4,3.75
2011-08-28,Getafe,Levante,1.8,3.5,4.5
2011-08-28,Hannover,Mainz,2.3,3.4,3.0
2011-08-28,Ath Bilbao,Vallecano,1.57,3.75,6.0
2011-08-28,Lille,Marseille,2.25,3.2,3.25
2011-08-28,Rennes,Caen,1.73,3.4,5.25
2011-08-28,Sochaux,St Etienne,2.2,3.2,3.4
2011-08-28,Toulouse,Paris SG,3.0,3.0,2.5
2011-08-28,St Mirren,Celtic,8.5,4.75,1.36
2011-08-28,Sevilla,Malaga,2.1,3.4,3.4
2011-08-28,Watford,Birmingham,2.3,3.4,3.0
2011-08-28,Hearts,Hibernian,1.8,3.4,4.75
2011-08-28,Rio Ave,Olhanense,2.1,3.1,3.75
2011-08-28,Sp Lisbon,Maritimo,1.44,4.0,8.0
2011-08-28,Guimaraes,Beira Mar,1.91,3.2,4.33
2011-08-28,Feirense,Pacos Ferreira,2.7,3.0,2.75
2011-08-28,Groningen,AZ Alkmaar,2.38,3.5,2.8
2011-08-28,Graafschap,Den Haag,2.1,3.5,3.3
2011-08-28,PSV Eindhoven,Excelsior,1.14,7.0,19.0
2011-08-28,Nott'm Forest,West Ham,2.75,3.3,2.5
2011-08-28,Club Brugge,Anderlecht,2.3,3.4,3.0
2011-08-28,Germinal,Standard,3.0,3.5,2.25
2011-08-28,Feyenoord,Heerenveen,1.6,4.2,5.0
2011-08-29,Barcelona,Villarreal,1.25,5.75,11.0
2011-08-29,Nacional,Benfica,6.5,3.8,1.53
2011-08-29,Setubal,Sp Braga,3.6,3.2,2.1
2011-08-29,Erzgebirge Aue,Cottbus,2.75,3.3,2.5
2011-09-04,Nacional,Guimaraes,2.2,3.2,3.4
2011-09-06,Leiria,Porto,12.0,5.0,1.29
2011-09-09,Milan,Lazio,1.62,3.75,5.5
2011-09-09,St Truiden,Genk,3.8,3.6,1.91
2011-09-09,Hansa Rostock,Braunschweig,2.3,3.4,3.0
2011-09-09,Porto,Setubal,1.14,7.0,21.0
2011-09-09,Augsburg,Leverkusen,5.0,3.75,1.67
2011-09-09,Greuther Furth,Duisburg,1.67,3.6,5.25
2011-09-09,Paderborn,Aachen,2.2,3.4,3.2
2011-09-10,Celtic,Motherwell,1.25,5.5,12.0
2011-09-10,Stoke,Liverpool,3.25,3.3,2.25
2011-09-10,Sunderland,Chelsea,5.0,3.75,1.7
2011-09-10,Wolves,Tottenham,3.0,3.25,2.4
2011-09-10,St Etienne,Lille,3.1,3.1,2.4
2011-09-10,Sochaux,Lorient,2.25,3.2,3.2
2011-09-10,Heracles,Ajax,6.0,3.8,1.57
2011-09-10,Coventry,Derby,2.4,3.3,2.88
2011-09-10,Blackpool,Ipswich,1.83,3.6,4.2
2011-09-10,Cardiff,Doncaster,1.62,3.75,5.5
2011-09-10,Man City,Wigan,1.17,7.0,17.0
2011-09-10,Dijon,Lyon,4.75,3.4,1.8
2011-09-10,Bristol City,Brighton,3.0,3.4,2.3
2011-09-10,Caen,Toulouse,2.6,3.0,2.9
2011-09-10,Bordeaux,Evian Thonon Gaillard,1.85,3.3,4.5
2011-09-10,Kilmarnock,Dunfermline,1.83,3.4,4.5
2011-09-10,Inverness C,Hearts,3.1,3.25,2.3
2011-09-10,Dundee United,Rangers,6.5,3.8,1.53
2011-09-10,Burnley,Middlesbrough,2.6,3.25,2.7
2011-09-10,Marseille,Rennes,1.73,3.5,5.0
2011-09-10,Bolton,Man United,9.0,4.5,1.4
2011-09-10,Graafschap,Nijmegen,2.6,3.4,2.6
2011-09-10,Samsunspor,Genclerbirligi,2.5,3.25,2.8
2011-09-10,Manisaspor,Trabzonspor,3.75,3.4,2.0
2011-09-10,Eskisehirspor,Besiktas,4.0,3.4,1.91
2011-09-10,Ankaragucu,Mersin Idman Yurdu,2.75,3.2,2.6
2011-09-10,Leeds,Crystal Palace,1.8,3.6,4.33
2011-09-10,Peterboro,Hull,2.2,3.4,3.2
2011-09-10,Reading,Watford,1.73,3.6,4.8
2011-09-10,Southampton,Nott'm Forest,1.83,3.5,4.33
2011-09-10,West Ham,Portsmouth,1.62,3.75,5.5
2011-09-10,Werder Bremen,Hamburg,1.6,4.2,5.0
2011-09-10,Stuttgart,Hannover,1.85,3.6,4.0
2011-09-10,Roda,Twente,5.5,4.0,1.57
2011-09-10,M'gladbach,Kaiserslautern,1.91,3.6,3.75
2011-09-10,Arsenal,Swansea,1.36,4.75,9.0
2011-09-10,Mainz,Hoffenheim,2.2,3.3,3.25
2011-09-10,Dortmund,Hertha,1.4,4.5,8.0
2011-09-10,Den Haag,Waalwijk,1.73,3.8,4.5
2011-09-10,AZ Alkmaar,Vitesse,1.44,4.2,7.5
2011-09-10,Bayern Munich,Freiburg,1.17,7.0,15.0
2011-09-10,Everton,Aston Villa,2.0,3.4,3.8
2011-09-10,Barnsley,Leicester,3.6,3.5,2.0
2011-09-10,St Mirren,St Johnstone,2.3,3.2,3.1
2011-09-10,Valencia,Ath Madrid,1.91,3.6,3.75
2011-09-10,Real Madrid,Getafe,1.08,10.0,26.0
2011-09-10,Pacos Ferreira,Sp Lisbon,4.75,3.25,1.83
2011-09-10,Benfica,Guimaraes,1.33,5.0,9.0
2011-09-10,Cercle Brugge,Germinal,1.83,3.5,4.33
2011-09-10,Lierse,Lokeren,2.5,3.3,2.8
2011-09-10,Sociedad,Barcelona,15.0,7.0,1.17
2011-09-10,Oud-Heverlee Leuven,Bergen,2.4,3.4,2.8
2011-09-10,Cesena,Napoli,3.25,3.3,2.2
2011-09-10,Standard,Westerlo,1.36,4.75,8.5
2011-09-10,Ajaccio,Valenciennes,2.5,3.0,3.0
2011-09-10,Cottbus,Ein Frankfurt,2.75,3.5,2.4
2011-09-10,Fortuna Dusseldorf,Karlsruhe,1.44,4.33,7.0
2011-09-10,Villarreal,Sevilla,2.1,3.4,3.4
2011-09-11,Bursaspor,Kayserispor,1.83,3.4,4.5
2011-09-11,Olhanense,Feirense,1.91,3.25,4.33
2011-09-11,Betis,Mallorca,1.91,3.4,4.0
2011-09-11,Paris SG,Brest,1.4,4.33,8.5
2011-09-11,Birmingham,Millwall,2.25,3.4,3.1
2011-09-11,Frankfurt FSV,Erzgebirge Aue,2.38,3.25,3.0
2011-09-11,St Pauli,Munich 1860,1.91,3.4,4.0
2011-09-11,Espanol,Ath Bilbao,2.4,3.3,2.9
2011-09-11,Excelsior,Utrecht,3.75,3.6,1.91
2011-09-11,Sp Braga,Gil Vicente,1.44,4.33,7.0
2011-09-11,NAC Breda,Feyenoord,2.88,3.4,2.38
2011-09-11,VVV Venlo,PSV Eindhoven,12.0,6.0,1.22
2011-09-11,Maritimo,Rio Ave,2.1,3.1,3.8
2011-09-11,Union Berlin,Ingolstadt,2.1,3.5,3.3
2011-09-11,Karabukspor,Sivasspor,2.3,3.25,3.1
