date,home_team,away_team,odds_h,odds_d,odds_a
2005-07-29,Paris SG,Metz,1.5,3.4,6.5
2005-07-30,Dundee United,Aberdeen,2.5,3.2,2.5
2005-07-30,Strasbourg,Auxerre,2.2,2.87,3.2
2005-07-30,St Etienne,Ajaccio,1.66,3.2,5.0
2005-07-30,Sochaux,Toulouse,2.0,3.0,3.5
2005-07-30,Nice,Troyes,1.66,3.2,5.0
2005-07-30,Nantes,Lens,2.25,3.0,3.0
2005-07-30,Nancy,Monaco,3.75,3.1,1.9
2005-07-30,Marseille,Bordeaux,1.72,3.2,4.5
2005-07-30,Lille,Rennes,1.8,3.0,4.33
2005-07-30,Motherwell,Celtic,7.5,4.0,1.44
2005-07-30,Kilmarnock,Hearts,2.62,3.2,2.37
2005-07-30,Hibernian,Dunfermline,1.61,3.4,5.0
2005-07-30,Falkirk,Inverness C,2.37,3.2,2.62
2005-07-31,Rangers,Livingston,1.14,6.5,21.0
2005-07-31,Le Mans,Lyon,4.33,3.0,1.8
2005-08-05,Club Brugge,Mouscron,1.25,4.5,10.0
2005-08-05,Genclerbirligi,Fenerbahce,5.0,3.6,1.57
2005-08-05,Bayern Munich,M'gladbach,1.3,5.0,9.5
2005-08-06,Norwich,Coventry,1.61,3.5,5.0
2005-08-06,Erciyesspor,Besiktas,5.0,3.5,1.57
2005-08-06,Sivasspor,Malatyaspor,2.25,3.2,2.75
2005-08-06,Trabzonspor,Kayserispor,1.28,4.5,8.0
2005-08-06,Saarbrucken,Bochum,3.0,3.2,2.1
2005-08-06,Duisburg,Stuttgart,2.75,3.25,2.25
2005-08-06,Aberdeen,Kilmarnock,1.66,3.6,4.33
2005-08-06,Celtic,Dundee United,1.22,5.5,9.5
2005-08-06,Inverness C,Rangers,8.0,5.5,1.25
2005-08-06,Watford,Preston,2.5,3.25,2.5
2005-08-06,Crewe,Burnley,2.37,3.25,2.62
2005-08-06,Crystal Palace,Luton,1.53,3.75,5.5
2005-08-06,Derby,Brighton,1.66,3.5,4.5
2005-08-06,Hull,QPR,2.0,3.25,3.4
2005-08-06,Ipswich,Cardiff,1.66,3.5,4.5
2005-08-06,Stoke,Sheffield Weds,2.1,3.2,3.2
2005-08-06,Reading,Plymouth,1.72,3.6,4.0
2005-08-06,Sheffield United,Leicester,2.0,3.2,3.75
2005-08-06,Southampton,Wolves,2.1,3.25,3.4
2005-08-06,Livingston,Falkirk,2.0,3.4,3.25
2005-08-06,Motherwell,Dunfermline,1.8,3.3,4.0
2005-08-06,Bordeaux,Nancy,1.61,3.4,5.0
2005-08-06,Ajaccio,Lille,2.62,3.0,2.5
2005-08-06,Metz,Le Mans,1.9,3.1,3.75
