date,home_team,away_team,odds_h,odds_d,odds_a
2008-08-30,Roda JC,Twente,2.38,3.3,2.7
2008-08-30,Nijmegen,Graafschap,1.67,3.5,5.0
2008-08-30,M'gladbach,Werder Bremen,4.33,3.5,1.83
2008-08-30,Leverkusen,Hoffenheim,1.73,3.75,4.5
2008-08-30,Cottbus,Dortmund,3.5,3.3,2.1
2008-08-30,Bielefeld,Hamburg,3.8,3.3,2.0
2008-08-30,Kocaelispor,Sivasspor,2.7,3.2,2.45
2008-08-30,Watford,Ipswich,2.3,3.3,3.1
2008-08-30,Cercle Brugge,Bergen,1.7,3.25,4.75
2008-08-30,Dundee United,Kilmarnock,1.8,3.5,4.5
2008-08-30,Bolton,West Brom,1.83,3.5,4.5
2008-08-30,Lorient,Auxerre,2.0,3.1,4.2
2008-08-30,Marseille,Sochaux,1.44,4.0,8.0
2008-08-30,Arsenal,Newcastle,1.44,4.0,9.0
2008-08-30,Wolves,Nott'm Forest,1.83,3.4,4.5
2008-08-30,Falkirk,Inverness C,2.1,3.4,3.4
2008-08-30,Hull,Wigan,2.5,3.25,2.88
2008-08-30,Hamilton,Hearts,3.0,3.4,2.3
2008-08-30,St Mirren,Aberdeen,2.9,3.3,2.38
2008-08-30,Anderlecht,Kortrijk,1.29,4.75,9.0
2008-08-30,Dender,Mouscron,2.5,3.3,2.5
2008-08-30,Genk,Lokeren,1.62,3.4,5.5
2008-08-30,Mechelen,Waregem,2.0,3.4,3.25
2008-08-30,Westerlo,Germinal,2.25,3.3,2.8
2008-08-30,Hibernian,Motherwell,2.15,3.3,3.4
2008-08-30,Middlesbrough,Stoke,1.57,3.6,7.0
2008-08-30,Everton,Portsmouth,2.1,3.3,3.75
2008-08-30,Nantes,Le Mans,2.0,3.0,4.0
2008-08-30,Caen,Paris SG,2.5,3.0,3.0
2008-08-30,Grenoble,Monaco,2.38,3.0,3.25
2008-08-30,Valencia,Mallorca,1.7,3.6,5.25
2008-08-30,Espanol,Valladolid,2.0,3.3,3.8
2008-08-30,Nancy,Le Havre,1.73,3.25,5.75
2008-08-30,West Ham,Blackburn,2.5,3.25,2.88
2008-08-30,Nice,Valenciennes,1.91,3.1,4.5
2008-08-31,Ahlen,Munich 1860,2.65,3.2,2.65
2008-08-31,Roeselare,Standard,5.5,3.6,1.57
2008-08-31,Gent,Charleroi,1.62,3.5,5.0
2008-08-31,St Etienne,Lyon,3.2,3.25,2.25
2008-08-31,Lille,Bordeaux,2.7,3.0,2.8
2008-08-31,Aston Villa,Liverpool,3.0,3.25,2.4
2008-08-31,Bursaspor,Genclerbirligi,2.25,3.2,3.0
2008-08-31,Denizlispor,Antalyaspor,2.1,3.25,3.25
2008-08-31,Eskisehirspor,Hacettepespor,1.95,3.25,3.6
2008-08-31,Kayserispor,Galatasaray,3.5,3.3,2.0
2008-08-31,Sunderland,Man City,2.2,3.3,3.4
2008-08-31,Frankfurt FSV,Greuther Furth,2.65,3.25,2.62
2008-08-31,Chelsea,Tottenham,1.4,4.33,9.0
2008-08-31,Celtic,Rangers,2.0,3.3,3.8
2008-08-31,Koblenz,Wehen,2.0,3.3,3.8
2008-08-31,Nurnberg,Aachen,1.73,3.5,5.0
2008-08-31,Bayern Munich,Hertha,1.36,4.5,9.0
2008-08-31,Sp Gijon,Getafe,2.62,3.3,2.62
2008-08-31,Santander,Sevilla,2.8,3.3,2.5
2008-08-31,Osasuna,Villarreal,2.8,3.3,2.5
2008-08-31,Numancia,Barcelona,7.0,4.0,1.5
2008-08-31,La Coruna,Real Madrid,3.5,3.3,2.1
2008-08-31,Betis,Recreativo,2.0,3.25,3.8
2008-08-31,Cagliari,Lazio,3.0,3.0,2.5
2008-08-31,Ath Madrid,Malaga,1.44,4.2,7.5
2008-08-31,Catania,Genoa,2.4,3.0,3.2
2008-08-31,Chievo,Reggina,2.15,3.0,3.75
2008-08-31,Fiorentina,Juventus,2.75,3.0,2.75
2008-08-31,Milan,Bologna,1.3,4.75,12.0
2008-08-31,Roma,Napoli,1.57,3.6,6.5
2008-08-31,Torino,Lecce,1.8,3.1,5.25
2008-08-31,Ath Bilbao,Almeria,2.0,3.3,3.8
2008-08-31,Toulouse,Rennes,2.45,3.0,3.1
2008-08-31,Atalanta,Siena,2.05,3.1,4.0
2008-08-31,St Pauli,Oberhausen,1.91,3.4,4.0
2008-08-31,Stuttgart,Hannover,1.8,3.5,4.5
2008-08-31,AZ Alkmaar,NAC Breda,1.7,3.3,5.0
2008-08-31,Volendam,Heerenveen,4.2,3.4,1.8
2008-08-31,Sparta,Den Haag,1.91,3.3,3.75
2008-08-31,Heracles,Feyenoord,4.33,3.25,1.8
2008-09-01,Besiktas,Konyaspor,1.3,4.5,8.5
2008-09-01,Freiburg,Hansa Rostock,2.25,3.25,3.2
2008-09-12,Kaiserslautern,St Pauli,1.6,4.0,5.5
2008-09-12,Oberhausen,Ahlen,2.2,3.3,3.25
2008-09-12,Heerenveen,Heracles,1.4,4.5,8.0
2008-09-12,Aachen,Ingolstadt,1.62,3.75,5.25
2008-09-13,Galatasaray,Antalyaspor,1.17,6.0,13.0
2008-09-13,Hacettepespor,Fenerbahce,6.5,4.0,1.4
2008-09-13,Hertha,Wolfsburg,2.3,3.3,3.1
2008-09-13,Hamburg,Leverkusen,2.05,3.4,3.6
2008-09-13,FC Koln,Bayern Munich,5.5,3.8,1.62
2008-09-13,Dortmund,Schalke 04,2.6,3.25,2.7
2008-09-13,Konyaspor,Denizlispor,2.0,3.25,3.5
2008-09-13,Hoffenheim,Stuttgart,3.0,3.3,2.38
2008-09-13,Werder Bremen,Cottbus,1.29,5.0,11.0
2008-09-13,Kayserispor,Kocaelispor,1.5,3.8,6.5
2008-09-13,Auxerre,Nancy,2.38,3.0,3.2
2008-09-13,Birmingham,Doncaster,1.57,3.75,6.0
2008-09-13,Le Mans,Toulouse,1.83,3.25,4.75
2008-09-13,Standard,Kortrijk,1.17,6.0,10.0
2008-09-13,Inverness C,St Mirren,2.0,3.3,3.8
2008-09-13,Hibernian,Dundee United,2.3,3.25,3.1
2008-09-13,Motherwell,Celtic,4.75,3.6,1.73
2008-09-13,Valladolid,Ath Madrid,3.2,3.4,2.2
2008-09-13,Barcelona,Santander,1.29,5.0,12.0
2008-09-13,Sheffield Weds,Watford,2.5,3.3,2.75
2008-09-13,Plymouth,Norwich,2.38,3.3,2.88
2008-09-13,Nott'm Forest,Burnley,2.1,3.4,3.4
2008-09-13,Ipswich,Reading,2.5,3.3,2.75
2008-09-13,Derby,Sheffield United,2.75,3.3,2.5
2008-09-13,Crystal Palace,Swansea,2.2,3.25,3.25
2008-09-13,Coventry,Preston,2.38,3.25,3.0
2008-09-13,Cardiff,Bristol City,2.1,3.3,3.5
2008-09-13,Blackpool,Barnsley,2.1,3.3,3.5
2008-09-13,Mouscron,Gent,2.88,3.1,2.25
2008-09-13,Mechelen,Tubize,1.5,3.6,6.0
2008-09-13,Lokeren,Westerlo,2.2,3.1,3.0
2008-09-13,Germinal,Roeselare,1.5,3.5,6.5
2008-09-13,Lyon,Nice,1.4,4.0,10.0
2008-09-13,Monaco,Lorient,2.05,3.1,4.0
2008-09-13,Rennes,Le Havre,1.67,3.4,6.0
2008-09-13,Valenciennes,Grenoble,2.1,3.1,3.75
2008-09-13,Wigan,Sunderland,2.05,3.3,4.0
2008-09-13,West Brom,West Ham,2.4,3.25,3.0
2008-09-13,Portsmouth,Middlesbrough,2.0,3.5,3.75
2008-09-13,Bordeaux,Marseille,2.3,3.1,3.25
2008-09-13,Newcastle,Hull,1.62,3.75,5.75
2008-09-13,Liverpool,Man United,3.0,3.0,2.6
2008-09-13,Fulham,Bolton,2.25,3.3,3.3
2008-09-13,Blackburn,Arsenal,4.5,3.5,1.83
2008-09-13,Aberdeen,Hamilton,1.67,3.6,5.0
2008-09-13,Falkirk,Hearts,2.88,3.3,2.38
2008-09-13,Bergen,Anderlecht,5.75,3.75,1.5
2008-09-13,Club Brugge,Dender,1.2,5.25,12.0
2008-09-13,Man City,Chelsea,4.33,3.3,1.91
2008-09-13,Charlton,Wolves,2.5,3.3,2.75
2008-09-13,Rangers,Kilmarnock,1.25,5.5,12.0
2008-09-13,Inter,Catania,1.25,5.0,15.0
2008-09-13,Twente,Nijmegen,1.67,3.5,4.5
2008-09-13,PSV Eindhoven,Sparta,1.14,6.5,13.0
2008-09-13,Feyenoord,Volendam,1.22,5.25,13.0
2008-09-13,Den Haag,AZ Alkmaar,3.6,3.5,1.91
2008-09-13,Palermo,Roma,3.5,3.1,2.2
2008-09-14,Lecce,Chievo,2.38,3.0,3.2
2008-09-14,Bochum,Bielefeld,1.91,3.4,4.0
2008-09-14,Hannover,M'gladbach,2.0,3.4,3.75
2008-09-14,Lazio,Sampdoria,2.2,3.0,3.6
2008-09-14,Waregem,Genk,2.88,3.1,2.38
2008-09-14,Charleroi,Cercle Brugge,2.6,3.1,2.55
2008-09-14,Bologna,Atalanta,2.2,3.0,3.6
2008-09-14,Trabzonspor,Besiktas,2.6,3.25,2.5
2008-09-14,Genoa,Milan,4.5,3.1,1.91
2008-09-14,Juventus,Udinese,1.53,3.75,7.0
2008-09-14,Sochaux,Lille,2.38,3.0,3.2
2008-09-14,Paris SG,Nantes,1.57,3.5,7.0
2008-09-14,Stoke,Everton,3.4,3.4,2.2
2008-09-14,Sivasspor,Bursaspor,1.53,3.8,5.5
2008-09-14,Gaziantepspor,Ankaragucu,1.7,3.4,4.33
2008-09-14,Caen,St Etienne,2.5,3.0,3.0
2008-09-14,Buyuksehyr,Ankaraspor,2.45,3.2,2.7
2008-09-14,Villarreal,La Coruna,2.0,3.25,4.0
2008-09-14,Sevilla,Sp Gijon,1.33,5.0,9.0
2008-09-14,Recreativo,Espanol,2.3,3.3,3.1
2008-09-14,Real Madrid,Numancia,1.25,5.5,12.0
2008-09-14,Mallorca,Osasuna,2.2,3.2,3.4
2008-09-14,Malaga,Ath Bilbao,2.5,3.25,2.8
2008-09-14,Getafe,Betis,2.1,3.3,3.5
2008-09-14,Almeria,Valencia,2.75,3.3,2.5
2008-09-14,Ajax,Roda JC,1.33,4.5,8.0
2008-09-14,Graafschap,Vitesse,2.45,3.25,2.62
2008-09-14,Groningen,Utrecht,1.65,3.6,5.0
2008-09-14,NAC Breda,Willem II,1.75,3.5,4.2
2008-09-14,Genclerbirligi,Eskisehirspor,1.8,3.25,4.2
2008-09-14,Wehen,Nurnberg,3.2,3.25,2.25
2008-09-14,QPR,Southampton,1.8,3.4,4.75
2008-09-14,Hansa Rostock,Mainz,2.2,3.3,3.25
2008-09-14,Osnabruck,Frankfurt FSV,2.2,3.3,3.25
2008-09-14,Siena,Cagliari,1.91,3.1,4.5
2008-09-14,Reggina,Torino,2.5,3.0,3.0
2008-09-14,Augsburg,Freiburg,2.62,3.25,2.62
2008-09-14,Greuther Furth,Koblenz,1.73,3.5,5.0
2008-09-14,Napoli,Fiorentina,2.6,3.0,2.88
2008-09-15,Munich 1860,Duisburg,2.62,3.25,2.62
2008-09-15,Tottenham,Aston Villa,2.1,3.3,3.6
2008-09-16,Burnley,Blackpool,2.0,3.3,3.75
2008-09-16,Reading,Sheffield Weds,1.7,3.4,5.25
2008-09-16,Preston,Nott'm Forest,1.8,3.5,4.5
2008-09-16,Barnsley,Cardiff,2.62,3.25,2.7
2008-09-16,Watford,Plymouth,1.73,3.5,5.0
2008-09-16,Wolves,Crystal Palace,1.73,3.5,5.0
2008-09-16,Doncaster,Charlton,2.38,3.25,3.0
2008-09-16,Sheffield United,Coventry,1.73,3.5,5.0
2008-09-16,Bristol City,Birmingham,2.75,3.4,2.5
2008-09-16,Swansea,Derby,2.0,3.4,3.75
2008-09-17,Norwich,QPR,2.38,3.25,3.0
2008-09-17,Southampton,Ipswich,2.38,3.4,2.88
2008-09-19,Anderlecht,Charleroi,1.4,4.33,8.0
2008-09-19,Leverkusen,Hannover,1.67,3.6,5.25
2008-09-19,St Pauli,Munich 1860,2.2,3.3,3.25
2008-09-19,Ahlen,Hansa Rostock,3.1,3.3,2.3
2008-09-19,Mainz,Nurnberg,2.2,3.4,3.2
2008-09-19,Duisburg,Aachen,2.05,3.4,3.5
2008-09-19,Koblenz,Augsburg,2.1,3.3,3.5
2008-09-19,Denizlispor,Trabzonspor,3.25,3.3,2.2
2008-09-19,Utrecht,Willem II,2.15,3.4,3.3
2008-09-20,Coventry,QPR,2.62,3.3,2.62
2008-09-20,Crystal Palace,Plymouth,1.83,3.4,4.5
2008-09-20,Bristol City,Doncaster,1.91,3.4,4.0
2008-09-20,Vitesse,Sparta,1.7,3.75,4.75
2008-09-20,Birmingham,Blackpool,1.4,4.2,9.0
2008-09-20,Dender,Waregem,2.38,3.25,2.75
2008-09-20,Ath Madrid,Recreativo,1.5,3.8,7.25
2008-09-20,Catania,Atalanta,2.35,2.9,3.4
2008-09-20,Schalke 04,Ein Frankfurt,1.44,4.2,7.5
2008-09-20,Espanol,Getafe,2.1,3.3,3.5
2008-09-20,AZ Alkmaar,PSV Eindhoven,3.8,3.4,1.95
2008-09-20,Heracles,Groningen,2.75,3.3,2.5
2008-09-20,West Ham,Newcastle,2.1,3.3,3.6
2008-09-20,Sunderland,Middlesbrough,2.38,3.1,3.2
2008-09-20,Liverpool,Stoke,1.2,6.5,15.0
2008-09-20,Bolton,Arsenal,6.5,3.75,1.57
2008-09-20,Blackburn,Fulham,2.1,3.3,3.6
2008-09-20,Westerlo,Mouscron,2.2,3.25,3.0
2008-09-20,Roeselare,Lokeren,2.25,3.25,2.88
2008-09-20,Kortrijk,Bergen,2.1,3.25,3.25
2008-09-20,Cercle Brugge,Germinal,2.0,3.25,3.5
2008-09-20,Roma,Reggina,1.33,4.75,10.0
2008-09-20,M'gladbach,Hertha,2.4,3.3,2.9
2008-09-20,Gent,Mechelen,1.36,4.33,7.5
2008-09-20,Bielefeld,FC Koln,2.3,3.3,3.1
2008-09-20,Ankaragucu,Buyuksehyr,1.8,3.3,4.2
2008-09-20,Eskisehirspor,Sivasspor,3.1,3.2,2.2
2008-09-20,Fenerbahce,Genclerbirligi,1.33,4.5,8.0
2008-09-20,Aberdeen,Dundee United,2.1,3.4,3.4
2008-09-20,Hamilton,Hibernian,2.5,3.4,2.7
2008-09-20,Hearts,Inverness C,1.8,3.5,4.5
2008-09-20,St Mirren,Falkirk,2.3,3.3,3.1
2008-09-20,Cottbus,Bochum,2.4,3.3,2.9
2008-09-20,Norwich,Sheffield United,2.4,3.25,2.9
2008-09-20,Nott'm Forest,Charlton,2.4,3.3,2.9
2008-09-20,Preston,Wolves,2.62,3.3,2.62
2008-09-20,Sheffield Weds,Ipswich,2.5,3.3,2.75
2008-09-20,Southampton,Barnsley,2.0,3.25,3.5
2008-09-20,Swansea,Burnley,2.1,3.3,3.5
2008-09-20,Watford,Reading,2.75,3.25,2.5
2008-09-20,Derby,Cardiff,2.25,3.25,3.2
2008-09-20,Le Havre,Lyon,5.0,3.5,1.73
2008-09-20,Lille,Auxerre,1.8,3.1,5.25
2008-09-20,Lorient,Caen,2.15,3.0,3.75
2008-09-20,Nantes,Valenciennes,2.15,3.0,3.75
2008-09-20,Nice,Le Mans,2.1,2.9,4.0
2008-09-20,Grenoble,Bordeaux,3.25,3.0,2.35
2008-09-20,Bayern Munich,Werder Bremen,1.73,3.5,5.0
2008-09-20,Toulouse,Sochaux,2.15,2.88,4.0
2008-09-21,Wolfsburg,Hamburg,2.4,3.3,2.9
2008-09-21,Stuttgart,Karlsruhe,1.57,3.8,6.0
2008-09-21,Valencia,Osasuna,1.62,3.75,5.5
2008-09-21,Numancia,Villarreal,3.0,3.4,2.3
2008-09-21,Santander,Real Madrid,3.4,3.4,2.1
2008-09-21,La Coruna,Mallorca,1.91,3.3,4.2
2008-09-21,Betis,Sevilla,3.1,3.25,2.3
2008-09-21,Ath Bilbao,Valladolid,2.0,3.3,3.75
2008-09-21,Almeria,Malaga,1.83,3.5,4.33
2008-09-21,Sp Gijon,Barcelona,7.5,3.8,1.5
